Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
771,700,1600,4200,4400,7300,9600,10500,13200,14700,14800,15900,17700,19200,29100,22900,24700,27500,28900,39600,32500,34300,36900,46300,40700,43500,45300,60900,48400,65300,53400,89500,74200,77400,79000,77700,65500,68800,69600,71700,92200,111300,78900,81400,84400,94400,88100,112300,91800,94200,96700,126700,102400,116000,105400,134400,123100,113300,115600,148100,120600,148000,124200,135300,131000,131300,133400,194800,145800,140900,145500,145800,147600,152500,157300,179300,155700,194700,162600,162200,166100,170000,171900,174900,176800,178700,202800,186200,207100,213200,199100,233100,195700,198700,199900,273300,207400,489300,211600,292900,217200
772,700,1600,4100,4300,7200,7700,10500,13000,14700,18100,15900,17500,19900,29800,22600,24700,26600,29100,30900,32700,34100,36800,40800,40600,41400,44300,59100,48400,63100,52500,71400,71100,78500,77900,74100,66000,117100,70300,72300,91400,107000,77800,82000,84000,90700,88200,112200,92800,95000,96800,125000,103500,106300,107500,132000,129900,113300,122200,118600,121200,148300,125000,125100,129100,132900,145100,193500,145300,139000,145400,146000,148700,151700,205600,161500,165700,203600,161900,162200,240300,168000,169300,175000,178100,181800,217400,185400,223300,199800,196900,232200,195200,198500,200600,245600,206000,209300,211600,268700,217900
773,700,1700,4000,4600,7000,7200,10900,12900,16200,15000,15900,17300,19700,30000,22800,24900,26900,28700,31500,32000,34800,35900,38900,40400,41900,43500,58800,49000,65300,53000,71000,66100,77000,78900,64400,65600,83400,69900,72600,90600,111600,78500,82900,83700,98000,87300,112200,92500,94400,96700,123800,110100,105000,106300,129300,122900,113100,113700,122400,167000,149100,122800,126300,130000,132100,132900,175100,139700,139600,143600,145900,148700,162600,166600,169900,157600,194900,168400,165500,206500,167900,179700,182300,175500,179200,219100,195900,187100,202900,189600,245600,202300,197600,208600,208400,206900,210400,212000,254900,217800
774,600,1800,32100,4600,7400,7400,11000,12600,15600,13900,16000,17000,19300,28700,22500,25000,27000,29100,31000,32200,38700,36800,39400,42100,43000,44700,60800,48400,65100,52700,71800,74200,77200,78400,64200,66900,147900,97400,71400,90800,107200,78900,81700,83300,96400,88000,111300,91800,119600,97700,127500,102400,106500,107000,132600,112100,114200,115300,131700,149600,138200,219000,127000,130700,131700,134300,175200,139000,140700,144600,146000,148200,223900,154200,156400,155900,196400,161800,163200,204900,169100,171600,206400,174800,178200,213000,208800,187100,187800,191800,231500,193900,198900,241800,219900,287200,536800,211000,278500,217200
775,600,1700,3900,4400,7400,7500,10900,13300,16200,14100,16200,17700,19200,33500,22200,24600,26900,32200,31100,32800,41100,37100,39900,44700,43300,44300,61000,47500,66400,53300,71500,73200,76400,79700,64600,65700,154800,71600,71900,91600,109800,79700,81900,85100,93700,88000,112500,94000,96100,97200,127700,100600,115300,105900,128300,142900,113100,113600,166100,149800,155900,124300,127200,129800,131500,133600,182700,139200,140300,145700,146700,146600,151500,154000,156200,156900,201600,162000,163900,314000,168800,171600,185800,187900,178400,207700,206500,186100,190300,191300,231000,201800,198900,202500,206100,231200,273300,209700,261200,218500
776,600,1700,3700,4200,6200,7300,11200,13100,15500,14300,16000,17000,19200,34300,23000,24600,27100,34900,30800,32800,34900,36700,38400,40500,42800,44800,60200,54700,65200,53700,71100,74000,77800,82200,64500,65300,85600,70600,71400,92200,218900,78000,81900,84300,91500,92300,110900,91400,94600,97400,121000,101600,104900,113400,109900,121300,112800,113500,154600,153200,146200,123700,134300,128600,133000,134700,185300,140000,140600,143700,145300,157500,151100,153500,153400,168700,195000,160800,165300,202500,169700,172000,175700,181300,178700,221500,188500,188800,189400,191300,233000,196300,194800,200100,208800,205700,230400,210700,216400,225600
777,600,1800,3700,4400,5800,7400,11200,14000,15000,14200,15800,17900,19900,35500,23100,24400,26800,33900,32600,32900,34700,36800,39200,40900,43100,52600,60500,62600,66000,52100,71300,72900,78000,84500,63700,65900,86800,102100,76700,80400,96300,79400,89900,83700,85900,86800,153000,92100,95600,105200,125300,101300,111600,106000,110300,111400,113500,114800,140700,153300,124000,122800,124400,129800,132700,135000,181800,138900,148000,144300,147200,147200,152000,154000,157300,157000,200600,162600,161700,214300,175500,171800,173700,212500,179600,213100,186700,195900,189700,191800,231100,196700,208500,200100,205900,206300,263600,209900,216300,217900
778,700,1800,3900,4300,5800,7400,11000,12800,15500,14700,16000,17300,19500,34600,22700,25200,26900,31400,32400,33000,34600,36300,38900,41000,43200,44300,60500,61600,65500,52600,71700,73600,77500,80500,64600,65000,86500,71400,73100,88100,94700,77400,82500,91000,85200,88200,92800,92100,95700,110900,143700,101900,105600,106100,110400,113100,110600,114900,138400,153100,125400,123600,131400,133100,132000,132800,186500,138900,141300,155100,154900,149700,152600,153600,156300,156400,197400,161900,162800,232900,167500,170900,186000,177600,180000,203000,186800,233400,188000,201600,230700,195800,200000,198500,205900,208900,227200,218900,217200,219100
779,700,1700,3800,4400,5900,7400,10900,12300,15500,13900,15500,17200,18900,34700,22700,25200,26600,29100,30800,32600,35000,36700,39500,40700,43200,44200,60100,62900,65300,52900,68100,75500,77500,80500,64500,65800,86500,70400,71700,75000,91700,85600,82100,83700,85300,88800,92800,92200,107500,97300,125700,102800,104200,106900,109200,120000,112500,114000,134500,160000,123000,122800,161800,154300,130900,138600,182100,138900,140800,154900,144300,147700,157600,173800,156700,157400,192000,162300,162500,210100,168000,171600,183900,175500,178100,182500,196300,202900,190100,203100,233300,194100,196200,199700,213700,207000,213500,336800,216900,216100
780,700,1600,3700,4300,5900,7400,11300,12700,102900,14700,15900,17800,20100,34300,22800,24900,26600,30700,30600,32600,34200,36300,38800,40800,42800,44700,59900,62400,64900,52300,71700,75200,89500,80200,64600,65400,86100,70900,71800,76000,93700,79600,80200,83700,85600,87500,107200,92400,95300,97400,121000,102900,105400,106200,108900,112000,111900,115900,128900,153000,122900,122400,144900,132700,131500,146600,222000,138300,181000,142300,147200,148200,152100,174100,155100,156200,194000,163200,163700,212100,167100,170700,175100,175100,186000,188000,196500,209300,190600,190500,234400,199200,197600,201700,232300,203800,211000,261700,231000,216000
781,700,1600,3900,4200,5900,7400,11900,13500,14400,13900,16100,17600,19400,34500,22900,29200,26800,32000,30300,32800,34600,36200,39600,40100,42500,45800,81900,63600,65000,59400,72100,75800,77600,80500,65000,65400,86200,70600,72400,75800,91900,78800,80200,84500,98700,87400,110300,93700,95900,108200,122500,101600,104800,105800,108900,110600,119900,114000,129100,172000,131000,133200,125500,134200,129900,131700,184300,138800,140800,157100,148500,147900,153200,155400,153500,156200,193400,162000,165300,206300,169100,172300,174700,176600,177700,197700,189100,263600,189800,191700,269200,196400,200200,201300,211200,205400,210700,282800,220900,216700
782,700,1800,3500,4200,6100,7500,11800,13200,14300,13700,16000,17600,18800,33500,22700,25300,26600,31800,30600,32900,40700,37200,39300,40400,41500,45000,59800,62700,65300,52800,71800,73600,76500,80500,63900,65300,86800,75200,72400,75600,93700,79800,80700,85100,85100,99900,109000,100300,95300,96600,122500,101600,104900,105500,109000,111900,113200,113400,132100,349200,125800,122200,126400,141100,131900,132500,138100,139100,140700,142600,146300,148400,149800,153300,171700,157400,197300,161700,175200,168700,168100,171100,180300,180300,177100,182500,199100,190800,188900,191700,243500,196100,197900,211500,207900,236400,259000,244900,216400,216100
783,700,1600,3800,4300,5800,7200,12400,13300,897500,14100,15800,17500,19100,29100,23100,24400,26500,31400,30300,32600,38500,37300,38800,40100,42800,45200,60600,76300,64500,54300,70700,74000,77600,81000,72100,66100,86000,70100,73300,75900,79300,79000,80600,84700,85500,87100,110300,93300,95700,97600,122100,101300,105600,106000,122600,112300,112100,113900,133700,163500,124600,124100,124900,131000,133600,131400,137700,138700,139700,144900,145700,148400,152300,175200,177100,157600,194200,162100,165500,167200,168100,177400,180900,175600,177200,182100,219200,190800,197300,200300,263700,203200,196800,201200,216300,249900,251700,215400,288700,218800
784,700,1800,3500,4400,5900,7400,12700,13500,17100,14300,15800,17500,18900,28100,23300,24800,26600,31900,30600,32500,40400,37400,52400,40400,43300,44700,59500,62900,65800,52300,69600,70500,74200,80200,73000,65100,136700,70200,72800,75700,77400,78500,81600,83400,93000,87500,109900,91500,101800,97100,118100,101600,105800,105800,110800,111700,112100,115800,129200,171800,123900,124700,127000,130900,132600,133900,138800,146600,140600,148500,147200,148100,152600,197400,175800,163400,194000,168900,163900,174300,167700,207400,174900,176500,178700,181000,283200,188900,195500,191400,240300,201700,200200,202300,205900,247300,263800,214400,263400,238900
785,500,1700,3600,4200,6200,7400,11900,13000,16900,14200,15500,17500,19300,29100,23000,25100,26100,34900,31100,32800,37900,37200,39100,39900,43300,44800,60100,62400,66100,52000,70900,73600,78000,97800,80700,65500,67800,69900,71900,74000,77400,78400,81300,84500,85600,86900,108600,92300,97500,97100,123000,101600,104700,106400,109800,111500,114100,113700,140700,228200,125900,124300,125200,141600,132400,131800,135700,143800,140500,143000,145300,147900,156600,173000,222300,156800,200300,161600,162100,181400,170500,170100,176100,188500,177600,188300,237000,189900,202800,192000,240100,226500,199300,202200,205800,206600,271200,214900,258900,297400
786,600,1700,3900,4300,6000,7500,11500,11300,30700,14400,15900,17600,20000,29300,23000,25300,27400,28900,30600,32200,37800,36900,39300,41300,42800,45100,59900,59800,68700,53700,69700,69700,75500,77900,76100,65800,68900,75000,70800,76000,77500,79000,81200,83900,124600,92100,109400,93500,100000,109300,121800,101000,109200,107200,108200,110900,110600,114100,128800,141000,123100,124300,125900,137700,132100,156400,172000,138700,141900,144300,145800,148900,151900,158800,191900,158000,197500,160800,163900,167300,168200,195100,175800,178700,179400,182700,225200,189900,188200,192800,238800,196500,206400,200800,207000,218100,268900,233600,229800,259200
787,700,1700,3700,4600,5700,7500,11300,14000,16400,13800,15600,17900,19400,28400,23000,24500,26600,28500,31400,32500,38600,37000,39400,40400,43200,44900,59300,63200,79600,53500,69800,71600,75900,79700,73600,79400,68800,70300,72600,74200,77200,79200,81300,85000,102300,88400,113900,92700,98400,110000,117100,100900,103800,105200,108800,117700,111500,113900,122900,120600,124600,123700,126100,131000,133000,155800,137100,138200,139100,142500,146500,148100,151200,155200,166200,156400,202900,162000,165200,167800,168400,178000,176000,198200,176800,181100,241300,188800,199000,191400,237100,196800,198800,200600,226200,204600,341100,211000,218900,234100
788,600,1800,3500,4100,6000,7600,10900,12200,16000,14300,15900,17400,19300,27100,23100,80400,26600,28300,30900,32700,38700,36500,39400,40000,42500,45200,60100,62900,65700,53800,71800,73100,76500,79600,63100,77400,68000,71000,73200,74500,77700,79200,86300,89200,105600,88300,117200,92600,95100,107600,120000,101900,104000,181100,127700,111100,112300,121900,118300,121500,128000,122900,126100,131400,139100,142200,137400,137200,139600,143800,146200,154900,150400,156800,190300,157300,199500,160200,163900,179000,175200,169800,206800,184900,175600,182300,220000,189000,189800,190800,236600,194300,198700,200100,226200,204100,255600,212300,217000,220400
789,600,1600,3500,4300,5600,7400,11500,12600,15500,14100,15900,17900,19400,29000,23400,26600,26600,28600,31400,31900,39800,35800,39600,49800,43100,43900,59600,62900,65800,52200,72900,70500,76000,79100,63200,74500,79300,69900,72500,74600,76400,78500,80900,84300,108800,88000,101000,91500,94200,99900,117600,102200,104400,168200,112300,111200,111300,114200,122000,120700,122700,124300,125700,131800,132000,151700,145800,138700,140500,144500,146300,148000,151600,180500,181400,156700,207200,158900,164900,167300,168500,173300,193800,175800,179300,180800,184500,189400,189900,235700,227300,196900,198700,200500,208500,214400,246800,212200,216700,226200
790,800,1700,3800,4300,6100,7300,11700,13300,110200,13900,16200,16800,19400,30300,23500,26000,26400,28700,30800,32400,72200,37100,39900,40700,49000,43600,59300,63700,65600,63700,75600,73000,75800,78100,63900,76200,68300,75200,77600,75200,80000,78500,81200,83400,108000,87300,93600,92500,96200,100200,123600,102200,104500,114400,111600,112500,112900,116000,119300,126600,123500,124400,176200,138300,132300,160600,136200,138400,147300,144000,146600,146400,149900,164400,185400,156800,225600,162700,163900,167400,168900,177700,175200,176600,178100,185700,200200,189200,193100,233500,243500,196400,198700,202100,207200,212500,219000,213000,216500,218400
791,700,1700,3700,4300,5700,7300,10400,14700,15800,14300,15800,17200,18900,30200,27400,28800,26900,28400,30500,32500,37600,36600,39700,39800,42700,45200,59600,61600,67000,53600,60800,73100,75700,80200,71800,66000,68000,72600,72200,75200,80700,79000,81400,83500,113400,88700,93400,92400,94600,99200,119500,109400,103900,109500,109600,120500,112200,115400,121700,216200,124200,124500,150100,141400,130600,164200,137400,139000,140100,142900,153800,146300,155300,182600,156700,176300,206100,161500,164900,167600,168700,179200,175400,175500,186300,189100,184200,189900,187900,228800,260700,197400,199200,209000,205900,205400,211800,214000,216200,217700
792,600,1600,3600,4300,5900,7200,11000,13500,14900,14200,16000,17500,19000,31300,25300,30900,33700,29100,30700,33300,41800,41700,40300,40000,42200,44000,60000,62900,65800,52900,70000,74000,78600,80300,74700,64700,68100,75500,71900,75900,77900,79400,81300,83900,113700,86900,108800,91000,95000,99800,123600,102000,104900,108300,117200,110300,113100,116100,123300,123800,1161100,139100,146100,130100,131300,157500,292100,145200,139500,142900,144700,148100,148700,172500,166800,159600,204300,161800,166300,167700,168500,171400,176600,185700,180300,182100,184200,201200,207800,195300,239300,210400,205300,202300,245200,206000,211100,213000,215700,218600
793,600,1700,3700,4400,5600,23400,11000,10600,14900,14500,16000,17500,19200,30900,26000,30900,26700,29000,30800,32600,38700,36800,39000,40600,43700,43900,60300,63500,66400,52600,123600,74100,80400,79200,76800,66300,84700,81000,71800,74600,84000,77900,81100,83600,102600,86400,99300,91800,107000,97900,122700,101200,111100,108400,121700,111100,111900,114700,119900,122200,152600,124300,151600,129900,131400,163000,194900,138100,141300,142700,145500,147900,151600,157400,157300,187100,201900,162200,174600,167400,169100,171600,271200,177600,178800,181900,183600,232700,189100,193600,205100,195600,217300,200900,206900,205200,224200,214500,215500,219700
794,700,1700,3800,4300,5800,7500,11200,13300,14700,13800,16300,21400,19100,29800,28200,28900,26700,29000,30300,32700,39400,37600,43600,40800,42400,44900,63200,62700,66000,52300,81800,71400,77900,78700,67600,66200,68400,77100,73000,74500,81900,77900,81200,84400,105500,87200,92100,92200,103600,98400,125500,101900,105500,106300,117300,110400,112400,114100,119900,122400,151200,123500,129900,128600,131500,152300,168500,138600,141000,152500,144600,147800,149300,154800,156800,166700,208400,160500,164900,167500,169800,199100,195400,177800,179100,182000,182900,213200,187800,196000,312700,195500,198800,199800,217100,207600,243200,214300,490900,218400
795,600,1800,4100,4600,6100,7300,10400,11900,15300,14100,15700,18800,19000,30600,23400,25700,27200,28900,69400,32900,40100,36100,40300,40400,42400,46000,63800,63400,66800,53100,76500,74600,78600,79100,76000,66200,68500,78300,72000,74900,80000,77900,81400,84500,102000,86400,90800,93600,96000,98700,122700,101300,104800,107500,126800,116200,112500,113400,197800,133300,151600,124100,129100,130300,131100,193500,167800,138300,141100,142400,145800,148300,150200,187200,157600,186500,207600,167500,163200,167300,170200,171800,203000,183600,178300,190300,189700,188400,187600,193200,235600,196900,225700,202600,243900,210700,213200,260900,246000,219900
796,600,1500,3800,4300,5700,7300,10600,10400,15500,14000,16000,19000,19600,29100,26200,26200,26600,28900,33600,32000,38200,36900,38600,41500,42200,44000,59900,63800,66100,53000,72800,71400,77700,79600,72000,65900,67500,70700,70700,75300,78600,79300,81100,85500,100600,92600,90900,93100,94300,103100,121800,100400,104500,128800,124000,136500,112500,114400,146300,121500,156300,125100,127900,138500,131800,152700,170300,139900,140500,143500,145900,148700,149700,153700,167700,160200,203100,162700,163000,168900,188400,171100,175800,191700,179500,325700,184400,188900,189200,210100,265800,195100,197300,201500,209000,205300,213600,258300,216400,242700
797,600,1600,3700,4400,5900,7500,11200,12900,15400,13900,15700,20200,19300,29000,28100,25700,26700,29300,33800,38000,41400,36400,39100,40600,43300,44200,60800,63400,64800,52500,68500,74500,77800,78700,81400,65000,68100,69200,72700,74700,76500,79300,81500,84200,105200,86800,91600,93300,94300,97300,107900,101700,103000,106100,108200,114500,121000,115400,145100,126900,154700,124000,130100,129900,130900,139300,166800,146400,141100,142900,145700,147600,155100,166600,158200,157500,220300,162900,163600,166900,174400,172500,175400,175100,179300,186500,185700,198800,186700,193100,240900,197500,200900,199100,203900,206600,219900,259000,218100,217800
798,500,1600,3300,4600,5500,7200,10200,23500,15600,14000,16600,19200,18600,28700,23100,25300,26900,28800,33900,32300,39900,36600,38400,39400,42200,44300,61900,62900,65300,51800,68200,74500,77800,78700,79000,65100,67800,71600,72600,74900,76300,79500,80200,84700,107700,87000,90600,92200,95300,98700,100900,101000,103000,115800,115900,114500,112700,121500,149800,121400,155100,123800,126700,128900,132700,136700,167500,144600,140300,143900,146500,146700,149200,154600,156000,158100,206700,163000,165400,167800,167300,169100,189300,176200,179600,212200,184700,189500,187300,192100,247400,197400,207300,201700,205800,205100,210000,224100,216000,218700
799,600,1900,3700,4400,7400,6900,10100,12100,15900,14000,19400,21200,19800,60500,22700,26000,27000,28600,55900,32800,40500,36800,39100,40000,41900,44000,60300,63000,66200,54000,68100,72900,78500,83400,82100,65600,68700,69900,72000,74500,75200,78900,88600,89400,99300,87700,91500,92500,93500,98500,112200,101900,104000,107000,119900,114000,126100,114200,144200,121900,154200,130900,129000,130300,132000,137800,137900,138600,138700,144200,146500,148200,148800,154800,163800,169900,227800,161800,164000,175500,191400,182000,175100,176700,180000,267700,184000,187000,186400,192900,375500,198500,200200,200800,203200,211400,211800,214600,227100,218800
800,600,1800,3800,4300,7000,7400,10800,12200,15500,14000,20500,17800,19200,27400,22900,24900,26400,29100,39700,32800,41100,36400,39700,40300,42600,44200,60900,63000,63900,77100,68100,73100,77000,83000,84300,66000,68800,69400,72300,76300,76700,78900,80600,82900,1156000,85700,91600,92700,110700,98300,100900,101100,105100,107800,110900,112900,122900,115100,141800,120000,153900,123900,128200,129100,132200,158400,138000,139100,140300,144300,145000,149600,149800,152300,159900,155900,213200,161200,160500,166600,169100,194500,180600,175900,177200,227400,243800,189500,188300,193500,222500,195100,199500,209300,237300,203200,209500,213500,223100,225200
801,700,1800,4200,4600,6200,7600,10300,11800,15500,13900,16500,20200,19700,27200,22700,25300,26900,28700,37400,33100,36400,37100,38400,40900,42900,44100,60600,62500,65600,71500,67200,73900,76200,80000,81200,70000,69000,69000,72600,76500,78000,78700,82000,84500,106500,88200,91300,91600,113600,97900,99800,102300,103700,105900,110100,120800,112900,114100,143000,121600,123400,124400,127800,129800,130700,160200,138900,138400,141600,142600,144600,152200,158900,155200,159300,154500,204600,162400,163800,167100,167200,171600,173500,176500,185400,186300,190100,222400,188900,192100,235500,202800,224000,200000,204800,205100,210500,229800,252500,217300
802,700,1800,3800,4200,6300,7200,10800,11800,15300,14100,16200,20800,19500,25400,23000,25600,26800,29100,36800,33000,38100,37600,39600,40500,42400,44300,60900,63300,65800,66500,75700,73200,78500,81200,82600,64800,67700,142200,79300,74000,86600,85800,80400,85000,110100,87600,91000,99700,110300,97600,106900,101600,104000,107700,110100,124600,123100,115200,118200,120500,123200,124900,147100,130100,136900,156800,137200,138400,141400,142700,144400,147800,151500,151600,230800,158300,206500,162000,164000,165500,167200,170000,174200,176900,178500,186800,187200,187600,195400,192500,232900,197100,198300,203100,202300,206300,211300,213000,279800,217300
803,600,1700,3900,4300,6100,7600,11400,12000,15800,13500,18400,19700,19400,50800,22600,25900,26800,29400,38900,32300,41500,36700,39700,40500,42300,44400,60900,62700,66300,69600,66500,72600,97100,80500,81800,65800,67100,86700,72300,74900,84400,79500,80400,82800,110900,95200,98600,92600,97800,97600,152200,102700,108200,188100,109400,119800,111700,114800,118600,121700,140000,124800,126600,131000,131200,137600,138900,140100,147900,143000,146900,147700,152000,152100,160900,156600,211700,160200,164500,167300,179600,172100,180000,175900,178800,214500,186100,199900,188400,192900,288600,203400,207100,202700,203700,205100,221200,213000,228800,218100
804,700,1600,3800,4200,6100,7400,10300,12700,15300,14100,19800,20300,20000,27200,23000,25500,27000,28500,36300,32300,38600,36200,39400,41300,42200,44300,61300,64500,66700,70400,82900,72700,79100,80500,104500,73100,69100,87100,71800,74500,99500,78400,80800,83100,110500,87100,92200,91800,113500,96500,223900,101400,104000,131500,109200,125400,113700,116500,118900,127100,123000,123200,127600,130000,131500,154800,136800,138500,139300,144000,152400,147400,150100,153200,159800,157100,203000,161400,173500,166000,168500,180100,172600,175600,178500,205200,196900,207000,188300,235700,242000,195900,209500,200900,225000,211400,233900,211800,232100,221200
805,700,1700,3400,4300,6900,7400,11000,12300,15200,14200,16200,21100,19400,26900,23400,25600,26500,28500,36600,32200,40600,36500,39100,40600,43100,44900,61600,66200,65500,70300,66500,73400,76800,80300,81500,65900,69700,85900,72000,74700,83200,79200,80900,83600,112400,88000,90400,92900,100300,98500,116800,100500,103800,130700,107300,118800,112800,114700,123800,132800,121500,123300,128400,129500,130900,161500,156100,147700,140900,143200,145900,149200,151900,153700,158200,158100,212700,161300,163800,166500,170600,172300,174900,184400,177800,213000,187000,188800,188000,277400,231700,196700,199000,202500,220900,204800,279000,212200,216600,217900
806,500,1700,3200,4400,6500,7800,10300,13200,15000,13700,16000,20900,19500,25100,23200,24800,27000,28800,37100,32600,39400,36200,39300,40300,42500,44000,60700,64900,64700,69800,66900,91000,78400,80800,80000,64900,68800,86400,71700,85500,77100,77100,81800,82200,111200,87400,90600,94000,98100,99000,169800,100800,105100,131100,117000,148700,112000,115200,117700,124500,122000,123200,127400,128500,131700,159300,136400,143300,141500,143700,153400,147200,166500,154600,157300,192100,200500,160600,163800,167000,167400,181600,174900,177100,179600,207800,188100,217000,187000,203900,213000,195600,197800,230800,202300,206100,236900,262600,230500,218200
807,700,1700,3900,4200,7700,7500,11300,12600,15000,13900,15900,17700,19500,26700,23900,26000,26600,33100,35500,31900,37900,36200,38500,40600,41800,43400,60500,61700,64500,69200,67100,78100,77600,92500,80500,65500,67800,86700,71300,75100,75600,79000,79900,83000,109000,91500,91300,91500,96500,98400,103800,101600,104900,124300,108400,118800,112600,113900,134200,121100,123800,124200,127200,128600,132100,163700,136400,141000,142500,153200,155000,146900,174800,163300,158100,156700,197000,167900,165200,168300,169700,169700,174700,176800,176300,208100,376200,195200,186900,195900,237700,195900,208500,242800,204200,206500,236000,222700,235200,215200
808,700,1500,3200,4100,6900,7100,11000,13900,15100,14100,15800,46800,19300,23400,23100,24900,32500,30000,36100,32900,34500,36200,38700,40200,42300,44600,61800,63400,66200,68700,66000,69500,76000,81000,81700,65000,67900,84800,71400,75000,76600,78600,80900,83600,109600,88900,91200,91400,96400,112100,102000,103000,104100,109900,108100,114000,111600,165200,117900,120300,122300,124100,127700,129400,149600,184100,136700,141100,140700,142600,149100,145900,162900,154200,157100,157500,192800,176400,164300,167300,168800,169800,181600,175600,175900,221500,186600,210600,188400,194200,238300,197500,215200,206900,205500,210400,248600,213600,230600,222100
809,600,1700,3300,4400,6400,7300,11000,12500,15200,13900,15800,25700,19000,22900,23300,25300,31400,31500,35300,32500,34300,36800,39000,40100,42600,49900,74700,62400,64900,68400,66500,74300,75900,81100,80100,65700,68300,86400,72700,75400,77000,78900,82300,83100,103600,87500,90800,92400,96800,121100,100900,107900,104100,107600,109100,121100,113600,133700,118700,119800,122800,126100,128600,128700,135500,167000,136400,140900,138700,144700,148000,146300,160100,154300,157800,157900,194800,188200,165000,166000,170700,172100,174700,177400,176800,197500,185500,197600,186800,197200,267300,195300,197600,259700,204300,206000,209100,212100,235900,218700
810,700,1800,3400,4200,6800,6900,10900,12600,15200,14000,15300,20700,19400,23300,23300,25500,32500,28800,37300,32300,33900,36700,39100,47300,43000,67600,61100,58700,65600,69800,66600,73800,75900,79400,82800,66400,66500,85900,71900,78300,75700,77700,81000,191700,98300,87300,90100,91400,107500,116100,116600,101900,111200,108900,107800,118000,119800,137200,117200,133400,122200,123300,128500,533400,134700,168600,137300,147500,140600,142400,149000,148000,149400,152500,156600,156500,192400,184400,164000,175000,205700,170300,174800,176400,179200,181900,243400,187600,190300,193000,240600,196400,198400,207200,204700,204900,208800,222700,217200,217700
811,700,1800,3400,4500,6500,7500,11100,11800,14100,14000,15700,17700,19100,23000,23000,25100,29400,28700,67600,31700,37000,37200,38700,48300,42500,51500,61200,84400,65700,70000,66200,74100,76000,79000,81900,77700,68600,86300,71900,78200,76900,79100,80800,92700,85700,87400,91000,94000,122400,98400,100800,102200,104300,108800,107800,111000,112200,129400,117700,124600,123500,124300,127300,131000,130600,167600,136000,145900,140200,142900,146900,147100,166500,154300,156000,155600,204000,163700,164200,167700,168400,171300,173500,174500,191800,183400,186500,199800,187900,193100,235000,194500,197800,228600,202700,204200,219200,220500,216400,217900
812,700,1700,3500,4300,6500,7800,11100,12100,15100,13800,16000,17500,19100,22900,24000,25200,29000,28000,32800,32700,40600,36600,38800,53600,42900,52500,60800,63700,66000,84800,71500,74300,76100,79700,81300,65900,68800,97700,70700,77100,77600,77900,80400,99800,86800,86500,100400,92800,98900,96900,100100,101900,108900,107800,109200,110500,113400,116500,117300,121000,122300,242400,128100,130800,132000,166900,142100,140500,140900,144500,148500,149700,174100,154000,156700,157700,195100,162100,163900,166600,169100,169900,174100,176500,178500,183100,184600,186500,196900,192800,240400,196500,198500,208500,212200,206600,211700,213100,229700,224400
813,600,1600,3500,4500,6600,7500,11400,12000,14900,14000,16200,17700,19400,22700,22800,25700,30000,28300,37000,33400,34400,37300,38700,46000,42600,53800,60700,63800,66500,71000,74500,74800,75800,80800,81300,73200,67800,86200,72600,76200,76400,79100,80900,116000,96800,88100,90800,92500,102700,96500,101100,102900,103200,108100,107900,110300,124000,116700,140600,121500,122100,130200,127100,130900,132100,166000,136400,139300,140100,142700,147700,153200,151400,152400,164500,156500,195700,162000,164200,168700,169900,171700,179500,176800,178700,182900,188200,195500,188600,206000,234600,194900,248400,205300,210100,203100,237500,213100,245900,219900
