Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
188,700,3500,5900,9100,13000,15600,22500,31900,45500,52200,59200,54000,63400,71000,77900,118000,133800,158600,129800,180400,149400,362200,170900,182500,225200,272400,225200,245300,347300,317100,287200,319600,326200,346200,507300,383100,444500,594000,440900,589100,502300,516200,541500,609300,771200,632700,678900,693600,871100,703700,728800,756100,795900,898200,860400,920300,904600,968800,1356600,992400,1039100,1049600,1134600,1602300,1163200,1195300,1244500,1297300,1340400,1333700,1409800,1421700,2048100,1476300,1550700,1654400,1586200,1644200,1715300,1712800,1897200,1819100,1926100,1895800,1980900,1979800,2028300,2112800,2857200,2399100,2971300,2582100,2485500,3305400,2502300,3284600,2517600,2536900,2631000,2724400
189,900,3200,6600,9500,13800,15900,21600,32600,40900,53200,60800,55300,62400,75100,80100,109100,129500,166400,119000,174400,154500,197800,172500,181300,218900,280000,241200,245000,283200,301600,291900,317900,343100,346900,544700,384100,472600,495600,470000,584000,506000,538700,523800,615000,630000,579700,625400,666000,672700,693700,730100,762300,786500,849200,996000,891600,895200,1026200,1397900,986100,1046700,1054400,1060100,1578800,1173700,1201200,1206500,1269000,1541500,1335600,1374900,1388100,2031100,1460900,1526200,1653000,1611300,1718100,1704300,1910200,1778500,1791300,1886500,1903200,1923600,2026900,2055100,2194700,2248400,2716500,2280400,2291000,2360000,5585100,2417300,2550500,2706100,2546900,2598500,2681900
190,800,2600,6700,11100,13500,15700,21600,31400,42700,56200,63900,56900,62900,71100,81200,109200,135600,160200,118200,177900,146700,157900,173500,203000,269900,293600,234600,241500,308200,314400,289500,400000,327500,338700,480000,375800,406400,537300,516100,586200,462100,618600,536600,740300,565400,598200,620300,643400,725800,709800,897600,770900,798600,837200,877000,855700,896600,1335300,1530300,994400,1037500,1055400,1122000,1660900,1144400,1185300,1232000,1279600,1611500,1399100,1429600,1540100,2074900,1493800,1543800,1540900,1618400,1643200,1744000,1861300,1762000,1796200,1874800,1940300,1926600,2054100,2148900,2082700,2287900,2424100,2243600,2258500,2325500,2310600,2567500,2682400,3221200,2563900,2666200,3081900
191,900,3200,6300,10000,14300,16300,22000,34200,44900,51800,64700,53500,75100,73000,79300,91700,140000,157000,124500,180800,142400,156400,172800,227800,264900,277200,230800,250600,312800,345000,291300,300700,332600,358300,450600,400300,416400,482200,639900,624900,489700,528200,549200,634600,603300,608100,655500,665600,659800,742100,747400,737200,900300,832700,843000,879100,913500,1402300,1356900,1053300,1060900,1056300,1137000,1664800,1180700,1188300,1202300,1266400,1808000,1313900,1393700,1436400,2041000,1500300,1524100,1598700,1720000,1686100,1691500,1786300,1794700,1816700,1857600,2137600,1960900,2011700,2039500,2123500,2711400,2203900,2448600,2298700,2278800,2386800,2516200,2665900,3447600,3036200,2611400,2937700
192,900,3200,6300,10000,13000,16400,21400,35000,37000,55200,64000,53100,61600,69200,78600,107100,130000,156200,119600,179100,143500,155800,170800,189200,252600,283100,227700,248700,312300,376800,446700,311200,331700,352600,500000,385800,407800,465700,532000,627800,479100,515600,531300,845200,580400,606800,642700,654800,681100,708400,709700,778300,809000,800600,811100,858200,910600,1418400,1356500,1020800,1033800,1061600,1096800,1619300,1160000,1264300,1232100,1260800,1308800,1319600,1358100,1394000,1715900,1492600,1525100,1539600,1599200,1641100,1770700,1718500,1790900,1808200,1916100,1892400,1986200,1988100,2024200,2048700,2572900,2151400,2187300,2285900,2307200,2464000,2461400,2514200,3091300,3395200,2830400,3092900
193,800,3200,6400,10000,14200,17300,21200,27500,33600,51600,61100,54300,61300,68500,80500,92700,129500,159100,128800,182000,139700,158600,167700,187100,237400,290100,233700,239500,323200,344600,351900,304000,326000,349100,519200,387400,404000,565600,502800,600000,486400,536500,529100,607400,641700,593100,618400,658300,669800,726300,757300,759700,803100,831900,853200,865900,925800,1400000,1405600,988200,1028700,1054500,1098500,1632400,1180000,1232500,1213900,1268300,1299800,1340300,1373900,1433300,1454500,1470600,1534000,1563100,1610200,1654600,1725700,1713600,1805400,1815700,1963800,1917300,2013800,1995300,2040300,2070100,2166800,2157100,2211000,2251100,2414900,2706200,3436800,2690900,2481800,2930400,2584800,3182400
194,600,2400,6200,10200,13100,17400,21900,29100,36400,54300,66100,56200,64600,70900,79700,91800,149400,159400,124200,155300,148600,155100,164600,187700,269200,273800,228500,248800,264300,342200,316600,310100,322500,338400,493100,390300,400500,500100,487400,626700,495100,514100,530100,674800,580000,625300,639000,834900,684400,743200,747400,755000,784100,832100,845300,884900,899500,1109200,1476800,985700,1014800,1074000,1073500,1601800,1190300,1208300,1284900,1277000,1344800,1436800,1454800,1408300,1440900,1552800,1511500,1699700,1642300,1661900,1716400,1752200,1785100,2017800,1877700,1901900,1984200,2032400,2053200,2042500,2200800,2283300,2737200,2328500,2315200,2520000,2547300,3195100,3221800,2856600,2566500,2678400
195,800,2600,5600,9700,13600,16800,23600,26100,41300,51600,62600,54100,61200,75200,94400,90300,125900,160700,127500,129700,222400,165600,211800,186300,250100,285200,221900,238100,336200,341900,300700,309400,339000,349200,475700,392600,416400,429200,462300,609700,503400,517000,646300,604500,585900,606700,640400,668600,685700,702300,733300,749100,787100,821400,850500,1037800,952100,1036300,1362800,974700,1046400,1053900,1096800,1623800,1175200,1203700,1229300,1323100,1758900,1334800,1395300,1431200,1479500,1490700,1503500,1554900,1630400,1645900,1680700,1748400,1759700,1843600,1852700,1903700,1959900,1973300,2064300,2081900,2682000,2324500,2691300,2257500,2350400,2484000,2664000,3610700,3036100,2899400,2578600,2810700
196,800,3200,6300,9800,13800,16900,21400,28600,56500,54800,63500,56300,61400,69100,78100,90600,130800,159800,126900,129700,169300,153700,180600,182100,276500,304100,230200,254400,369100,337400,282500,315300,330600,339900,438800,406500,412000,432000,436400,691800,503000,514600,574800,647300,576200,607800,640100,645800,677900,789700,732800,810300,797600,807200,855200,931300,1008300,1013400,1570600,1163600,1045500,1084000,1115100,1628500,1231300,1220400,1214700,1268400,2422500,1333600,1378600,1399400,1433400,1485100,1589600,1544700,1637800,5366900,1667600,1734100,1939900,1822500,2294800,1862300,1977800,2002700,2039600,2302200,2115700,2276100,2306200,2268400,2318500,2502400,2406800,3238800,2541800,2757200,2601400,2647200
197,800,4000,6000,13800,13500,16800,22000,26900,44300,52500,63300,56400,63200,73900,85300,93400,130600,152100,123900,129700,145300,176500,171000,187600,275500,278000,222400,244300,381300,326800,300400,302000,337300,376300,451900,387900,424100,432700,451700,693700,475900,526600,544700,634600,594600,591100,647100,662300,755100,900700,738200,919100,784800,820200,860000,886300,950400,1022900,1362000,1017000,1109100,1055600,1064400,1612500,1172300,1310700,1240400,1276200,1295600,1329300,1349700,1423200,1460100,1479500,1511000,1546200,1627900,3151100,1715000,1686900,1776400,1814800,2232400,1919300,1959100,1976800,2033200,2214100,2073600,2246400,2620700,2271200,2267800,2409700,2486400,3351800,3175000,2801000,2589000,3236300
198,800,3200,6100,9300,13100,16900,20600,27800,42800,55300,63600,56200,62000,74500,82100,88700,135400,157700,119900,128700,142100,225300,166300,181900,195300,295800,233000,242000,348400,292300,299900,308200,538400,478800,387900,394500,419100,655800,455700,718600,488700,499400,527000,695700,575700,610600,627500,707300,876100,894600,727100,904100,788900,800500,836500,864300,881500,1044900,1391800,970100,1050800,1072000,1076900,1622100,1152000,1194900,1391100,1246200,1294200,1355100,1383500,1440700,1488600,1460000,1507200,1560900,1601400,2284000,1715800,1797200,1770500,1803700,2065600,1917800,1931700,2108000,2141300,2341400,2434500,2665900,2220700,2280300,2303600,2846100,2665400,2648000,3968000,2643700,3089200,2721600
199,700,3000,5700,10000,13200,16500,22800,27800,43200,51300,60900,55500,63600,70100,80000,92400,139100,159100,122900,136600,143700,203400,165900,178700,215100,294100,230700,245700,301200,305100,301200,311300,385300,455500,375200,424800,406400,438600,449200,683800,484700,507600,539200,646000,599500,596400,627700,660200,745600,727700,725300,1045800,791200,910800,828400,885000,917900,2767700,1383900,1057900,1032100,1168500,1086700,1680900,1195700,1211500,1249300,1424400,1313900,1329600,1417800,1426900,1452500,1452700,1515600,1540400,1601800,2472000,1692800,1826100,1770600,1783000,3535300,2047100,1951600,2074600,2003000,2426600,2516500,2225700,2221800,2290200,2322400,3332600,3246400,4364000,3394900,2868600,3341900,2669100
200,700,3100,5900,11100,14200,16800,21900,29100,42100,55200,71300,57100,61600,69000,82000,86700,141600,152600,122700,130900,142000,190900,183900,197700,199200,296100,228800,250400,321700,274000,301100,315400,401500,417700,372700,427500,501900,435600,465400,661100,492200,575200,538300,815400,604900,607700,670500,680600,691300,735400,743800,954200,792700,831400,866600,884500,923900,1018800,1228200,997400,1074100,1073700,1080500,1349400,1174000,1195200,1329500,1293000,1388400,1356400,1386400,1442200,1507300,1517400,1532800,1581000,1605000,2324900,1725200,1825200,1810900,1842000,1883400,1944300,1925300,2003900,2051000,2144900,2541000,2202300,2299300,2272800,2294000,3802700,3492800,2735200,2740700,2734000,3132300,2673800
201,900,2900,6500,9400,13700,19000,20700,26400,42300,54300,63200,54000,72200,82500,82400,91800,141900,160100,120700,191200,152200,157400,174100,185400,194900,310700,223600,249000,321400,297400,297400,312000,531600,442600,387300,398200,488100,537000,445300,686200,484500,544700,547300,739000,596200,618600,625300,654600,705000,728000,728000,1057000,793400,868800,842000,875300,914300,975900,1385300,1009700,1053900,1059000,1104700,1249000,1133000,1197000,1211200,1256100,1335500,1365000,1369000,1516200,1555200,1502800,1534200,1579600,1732300,2393900,2162100,1726000,1792500,1845500,1875900,1907100,2139900,1981800,2025000,2672600,2084300,2218600,2492800,2329700,2357700,3536800,3120300,2748700,3274200,2623200,2612800,2741400
202,800,2800,6200,9700,14000,17600,21600,27400,41300,54000,60700,56100,61400,70600,79100,95900,139800,158700,119500,160800,144000,174000,176100,183000,202100,297500,231500,236800,325300,275200,297000,419400,337000,480200,356000,389000,397200,595300,433000,597300,496600,502100,535200,667500,603300,602000,634900,656300,661200,703100,733000,1136500,789500,823000,840500,879100,956700,1101600,1424700,1004800,1045800,1063100,1089200,1152600,1170300,1205100,1232800,1269300,1816700,1331400,1363600,1436200,1452400,1499300,1541200,1547100,1604000,1710800,1825700,1740700,1735800,1903000,1861800,1973700,1989800,1988400,2066200,2519800,3184200,2237400,2327300,2254300,2402100,3407900,2753500,2580300,2971200,2839100,2576500,2646200
203,700,3500,5600,9500,13800,19400,21300,28100,42700,50800,64300,58000,62100,72200,82800,95800,144300,159900,128500,155400,155500,156400,165500,184800,191800,304500,235000,239700,333500,265800,292600,383000,331000,397000,365800,395200,450100,599700,440100,603700,500300,618900,533400,766100,588600,627300,700000,659500,726000,702400,743300,1047000,813700,837900,824000,893400,897300,1028200,1467800,989600,1067600,1060600,1101500,1127500,1185700,1195400,1223400,1252700,1334800,1341500,1389400,1416400,1448900,1512800,1789000,1589000,1612200,1653700,1700900,1730600,1761800,1937900,1992600,1912000,1945400,1981400,2123100,3072100,3412800,2824400,2379800,2284100,2336500,4019200,2694500,2811900,2532700,2676900,2738600,2883100
204,700,3300,6600,10200,14800,18900,26400,26200,38700,56300,63500,63100,64300,76100,78200,90700,139600,153600,124300,187400,145800,173600,164600,233100,196700,295300,225900,246500,325400,275500,293500,385100,321500,429400,396700,406700,496000,418700,443600,608200,490800,519500,600100,771500,578700,608300,645200,659600,839400,723300,725300,890600,793900,834700,828400,925000,906800,931400,1186800,1002400,1036400,1061300,1104300,1123200,1171800,1194600,1223300,1286200,1328300,1339200,1365000,1413300,1476400,1483900,2138600,1822300,1611000,1664700,1716400,1722600,1810600,1816800,1882800,1898000,1971200,2202000,2026700,3219700,2615300,2885600,2202500,2281200,2341300,2767500,4836200,3289500,3207400,2633300,2604700,2783600
205,900,3100,6500,9600,14400,18200,22000,27100,37500,49400,61400,52900,67700,73300,82100,90200,140200,160300,125200,172800,141800,166500,178400,251700,209300,266700,231600,235100,318400,270900,300900,369200,327200,398300,383800,516600,749400,506600,454200,570100,484500,520400,530400,716600,596300,615000,646600,667600,937700,698200,720300,765100,803200,855300,850400,858500,886200,970800,956500,1006600,1048900,1067100,1126300,1146200,1166100,1203600,1214900,1265500,1327300,1340600,1515700,1426200,1452400,1816600,1904200,1594200,1616400,1675300,1714300,1753200,1891700,1812200,1850800,1913900,1956200,2049200,2139800,2291800,2880100,2676800,2246600,2270000,2319600,2527000,2520300,3635200,2649500,3059700,3302700,2651400
206,600,3200,6800,10200,14500,17500,20100,27200,39500,52400,62900,52800,62000,69200,78000,91200,138400,153700,121400,205000,147300,177300,212900,314300,201100,206300,238100,241100,352400,275700,285500,436300,332700,390800,381900,535900,560600,525300,450700,545600,482300,514500,537400,652900,581900,592900,645400,673700,847600,726800,755200,779000,784800,834700,893800,866600,923900,922700,972300,1036400,1046100,1084100,1123100,1153400,1172700,1198600,1212900,1285500,1625700,1516300,1459200,1406300,1416100,1576900,2364300,1596800,1628800,1671100,1702400,1736600,1801300,1809800,1923100,1910100,1977600,1992400,2041900,2218000,2158900,2126900,2213700,2382200,2278900,2375100,2441200,2740800,3025100,2559100,2541800,2677000
207,700,3200,6400,10200,44400,18700,21500,27100,39700,54800,66900,55200,63400,72100,82700,90500,132300,163200,123100,138000,149000,160400,213300,958000,200500,225600,230000,245100,355000,270600,286500,437000,328100,596300,377100,416800,493600,591600,431700,497900,488700,516000,662600,567800,584600,615900,641000,658500,904400,696900,753300,756800,773000,819000,1075100,862400,910700,929900,958300,994400,1030100,1077100,1084200,1151800,1155400,1223400,1219000,1250600,1812200,1406100,1395200,1405900,1559900,1488800,2194100,1585000,1605800,1795100,1756500,2027600,1786700,1840300,2534200,2055300,2027100,2381700,2004000,2241600,2125300,2190500,2195300,2404600,2359700,2371400,2403900,2524000,3223500,2727500,2587000,2728700
208,700,3100,6100,8000,13500,20300,21400,26600,42800,51400,65100,57000,61500,74500,78700,87900,151800,160900,131900,132500,166100,165400,228000,219800,196600,216900,237800,250500,354300,315900,295000,421900,339600,441100,373300,386400,405100,587100,447200,479100,713100,520300,729000,627500,641500,621000,651900,686500,859200,716200,736800,751400,809600,828900,869700,871300,909900,940600,979600,1006600,1033300,1096500,1089200,1172400,1132800,1198900,1210200,1259800,1310900,1357200,1374100,1443600,1574400,1546200,2274800,1619100,1629300,1908600,1695100,1801700,1772800,1795600,2712200,1872300,1951500,2132900,2031900,2132200,2677400,2235600,2407800,2490600,2363200,2369600,2889800,2486300,2922400,2891400,2598600,2666900
209,800,3200,6500,8600,14600,18200,19800,26900,42800,53200,69000,55500,64800,73900,76600,91200,141800,161200,124800,129700,148900,218200,234100,232400,196000,214200,229000,248800,361900,269300,292000,324400,329600,461500,363100,392700,443500,609100,448400,462900,487300,501300,605500,571500,716200,623700,678700,696700,659300,724500,731500,744400,788200,818900,870400,879900,896700,947100,1524700,1010700,1026800,1222800,1145900,1124200,1311300,1197900,1213600,1265800,1324400,1341100,1376500,1435800,1424300,1501600,2252400,1615800,1600000,1638300,1679300,1740000,1752100,1823800,2466800,1884600,2128500,1998000,2062000,2828700,3184700,2262000,2283400,2617500,2964200,11026400,2742900,3047200,2635400,2553900,2860000,2940400
210,800,3100,6000,8200,13700,20600,22300,28000,39800,55300,68000,58600,64300,70700,73300,90300,138900,161700,125600,132900,146900,202900,184400,179900,200500,219500,239200,236300,263400,275500,299000,354900,328300,446200,358600,528700,418500,591100,444100,478700,505400,516000,640600,564500,642000,609700,622400,654700,672600,710100,756600,758400,995700,827300,860100,864600,917800,953400,1221400,1079000,1044500,1054800,1088000,1120900,1207200,1524800,1200400,1303500,1354900,1364000,1388600,1440300,1548600,1496100,2181200,1532100,1676200,1912800,1879300,1759900,1755000,1817700,2253000,1916100,2050400,1972900,1989700,2885600,2910000,2253400,2722700,2295800,3304700,5530100,2428400,2546100,2720400,3376300,2718000,2778400
211,800,2900,6000,8100,13300,21700,21000,28400,42900,52200,66400,53500,63700,70400,79800,90800,141000,156000,127500,131900,238800,155200,170000,183400,197300,217100,229100,241300,261900,290700,284000,395600,332200,354500,369000,578700,410300,586300,508500,474900,552100,542700,559400,548000,631200,618000,642900,649800,725300,693200,807500,745400,892200,817800,882200,898100,909300,947000,998800,990800,1173700,1073300,1107400,1160500,1140400,1311900,1465500,1363800,1758900,1333600,1387900,1405200,1446200,1512800,2118500,1545800,1699100,1640400,1702600,2473400,1780100,1902700,2698100,1894100,1931000,1959300,2014400,2516000,2604200,2197500,2358100,2265800,3067100,3874700,2498000,4441300,2777100,2873100,3117800,2626000
212,800,3000,5500,8900,14600,21600,21300,27100,41300,55100,65600,55500,65200,71400,79300,91900,142500,151400,126300,132700,172400,157900,182200,182300,199400,210300,227400,243400,258300,294800,297400,334900,325100,348400,369700,570500,489600,570000,457200,457100,486300,527000,549500,554700,681100,605500,1009600,669800,687000,706100,744200,762600,807400,821000,862600,924800,925500,921800,960800,968000,1056100,1051900,1102900,1332900,1149000,1206400,1222200,1282200,1459400,1300900,1474000,1574800,1430500,1467200,2344400,1597400,1609000,1655800,1718700,2074500,1759200,1840500,2218700,1939400,1975900,1988700,2033900,2704800,2193800,2539500,2200600,2478700,2754600,3565900,2529700,2828200,2555600,3613200,2658400,2905700
213,700,3100,6800,8200,13600,22200,22100,26800,42600,53500,64300,54900,63400,78500,80300,96500,142000,183600,149500,134700,175900,159700,172800,222400,190800,278800,226700,246400,276400,286100,297500,307600,334000,355600,366700,582200,392200,503400,445300,525800,505400,687900,532000,601000,626100,610600,1010000,648900,695500,722500,750000,759700,786600,824800,841700,898200,972800,1121100,995800,982200,1021400,1100700,1111100,1438600,1186600,1219900,1239000,1247700,2117600,1346900,1383900,1435600,1440400,1470000,2183000,1574400,1631600,1657000,1750500,2260600,1787000,1809200,2501400,1945000,1963000,2091200,2152700,2133300,2109300,2379400,2224600,2259000,2302600,3701000,2863900,2446100,3690000,2636200,2645300,3067100
214,900,2700,6500,7900,15500,21000,20500,26700,42600,55400,76700,53000,62600,80200,80100,89600,136900,153400,161100,130900,251800,163500,169700,201800,203100,214400,226100,239300,256600,271500,292200,313700,331300,349800,362400,569800,426400,531200,462300,530100,486600,612300,535500,586500,594400,609000,1013100,668300,686800,729000,749000,817400,788000,821900,831400,874000,1033000,1437100,987900,1005800,1041600,1079200,1114400,1213800,1162700,1211200,1239300,1234700,1301600,1336800,1402700,1379800,1426600,1456900,1899400,1667500,1620300,1645600,1680000,2139500,1860100,1809600,2677100,1889800,1966500,2005900,2005800,2149400,2264100,2227300,2212000,2286000,2764100,3026000,2451800,2898300,2782500,2665400,2631400,2697700
215,800,2700,6400,7900,13700,20400,21400,26800,42700,50900,63600,55700,61900,73000,83600,95200,140600,153100,147400,130300,210900,156300,167300,185400,196900,227300,233200,240500,270100,282100,294300,307000,325300,338600,373000,534900,471300,534600,453600,497500,484000,595800,528100,577200,594800,608700,999300,659000,669300,703000,735600,785700,790600,828500,852500,888300,915900,1368700,995100,994000,1050500,1063400,1112000,1180300,1183300,1215900,1207200,1262800,1293800,1406400,1347800,1440900,1447900,1622300,1576100,1581300,1621100,1653200,1733800,2577400,1777000,1781500,2730600,2248800,1974300,2007900,2054100,2459100,2784900,2378700,2733200,2722200,2533500,3042300,2879200,3042300,2700400,2718600,3377600,3023500
216,600,3200,6700,7700,13700,21900,20400,29000,40900,54500,62500,55800,64300,71000,79400,88200,133400,160800,148900,136900,210900,155900,173400,192100,201100,208800,229000,318200,256000,289800,328900,315000,325300,358100,369700,537400,386300,539100,448500,469700,499400,711500,531500,600400,573500,617300,1034800,655600,794100,715200,732600,761300,830300,825100,830000,852400,912400,1395000,951700,1023100,1045600,1071200,1110200,1160600,1193000,1216100,1233900,1266000,1306900,1374400,1380700,1445100,1464600,1837600,1704300,1562600,1578200,1651500,1704000,2633500,1741200,1803300,2877500,1898400,1942900,1974800,2039200,2086000,2272700,2184800,3309000,2372800,2298700,3332600,2399000,4721400,3023100,2938300,2581600,3122700
217,700,3000,6500,11300,15500,20600,22800,26600,43100,64200,62500,55500,65500,70600,84000,89900,136100,154700,151500,133300,207900,169700,171900,182700,199800,215600,225500,249400,260300,270400,353100,308100,324500,531100,373000,491100,439100,503700,448400,516200,488100,518000,522800,548000,581800,618000,1009000,656100,859500,703200,747000,759500,811500,943000,856700,893900,889100,1360600,991000,1005900,1034000,1050300,1103400,1141300,1187400,1363900,1261200,1291000,1880200,1566100,1428000,1414900,1460600,1588700,1619800,1561500,1560300,1793800,1699400,2318000,1831100,1798900,2039100,1950300,2011800,2024900,2018300,2129300,2336600,2478200,3094200,2325000,2421700,3596600,2374200,2817000,2655400,2752900,3035600,2842900
218,800,3600,6700,8200,15700,18700,20500,26900,46500,52300,61700,55400,67500,69700,78400,88300,141500,158100,166600,135400,188200,165400,164100,187200,185800,219000,232500,245200,274200,339000,307900,322600,315500,427700,359800,444100,420900,544200,448300,647400,547000,529400,539700,587400,581400,585700,1044300,773900,743400,722400,722500,750500,782300,834300,835100,884800,889900,1382900,974300,1008600,1002400,1078300,1097600,1147800,1156400,1459000,1238300,1280200,2425100,1387600,1381500,1442500,1455300,1557200,1657600,1552200,1633800,1897700,1722700,1709600,1813500,1828700,1860900,1877700,1945700,1999900,2013700,2428700,2158400,2910200,2447200,2466500,2339500,3523200,2415700,2870800,3658600,2703400,2763800,2800000
219,1100,3100,6200,8500,17100,19800,20600,27400,41000,51600,60600,54600,62400,70200,91400,93000,135100,163000,178100,134100,173300,158300,167300,195200,200800,237100,233800,248100,257700,313100,292700,315200,325600,407800,361800,522300,561000,630600,447000,588000,536700,503000,531600,555200,602900,585900,1019100,947500,702300,1260900,734800,758800,798700,814600,850400,898600,926300,1463100,977800,1005700,1063900,1055200,1172800,1110900,1215400,1346000,1237400,1262500,1322700,1319600,1366100,1406100,1445400,1478800,1617300,1591500,1630800,1802800,1800900,1710800,1788100,1880200,1886800,1950700,1930200,1992800,2071900,2192800,2089600,2917300,2224100,2249900,2343600,3581200,2429500,2513000,3000700,2630900,2624300,2654700
220,600,3200,6200,8900,20600,18000,21400,27000,43800,53600,62700,56500,61200,74500,80900,96500,138600,148600,159000,149500,169200,159200,176400,194600,195300,331600,224100,250000,257300,329500,300400,309100,339600,370400,358300,414100,597100,613000,438600,612600,487500,509400,523700,606500,670200,645800,1029800,647300,681200,999500,820100,791300,783800,843000,852700,861600,900100,1500800,962900,1000900,1024300,1045700,1107000,1143400,1159000,1205400,1250500,1271700,1401700,1347000,1394600,1423300,1550700,1518900,1550500,1535600,1614500,1626000,1709700,1748000,1794000,1947800,1915700,1900100,1948300,2111800,2050400,2080300,2123800,3052700,2243100,2290000,2361700,2822900,2375800,2432000,3112000,2546700,3331000,2642300
221,900,3300,5900,9300,13400,18700,22500,26400,44000,53300,64800,55700,72100,70300,83800,87800,137200,166500,168900,143600,152100,168300,169900,190700,194700,311400,278900,250200,252000,339800,303300,307600,318300,338500,366500,401600,464900,623800,454900,658000,481200,528200,524600,540000,713800,636300,1001200,659700,740500,724300,733100,798300,788100,818700,840200,877300,1060900,1392500,985900,1014700,1058300,1044100,1282900,1158800,1153700,1175900,1232700,1322900,1334300,1369000,1371700,1402000,1541300,1498000,1766000,1561300,1792300,1644900,1768300,1721800,1780500,1810000,1852500,1927400,1969600,2011700,2149600,2148800,2273900,2233700,2468700,2920900,2921600,3089400,2964300,2816600,2916500,2526100,2659100,3048900
222,800,3000,5700,10200,14200,18900,22500,25800,43100,56700,65900,54900,62900,72200,87200,94500,143200,149900,164200,139400,142600,157700,176600,182700,195600,313300,227600,244400,268500,296000,283900,329600,330200,337900,373400,414300,397700,618500,447200,602100,496500,514400,674900,566000,677800,613400,1037100,660100,687500,732100,714500,766900,805300,819500,837600,917600,898900,1380700,969900,1028300,1034500,1047000,1110300,1142900,1479100,1355700,1231600,1264500,1434200,1351500,1351100,1421300,1460600,1508100,1586600,1588500,1599400,1638100,1697100,1858000,1736500,1831800,1974300,1872700,1962700,2015000,2023500,2261500,2548200,2119400,2495800,2533100,2321500,2346300,2536100,3122100,2478100,2651300,2600000,3005200
223,700,3000,6300,10200,13400,19700,22100,28000,41600,53500,63700,57500,62000,73300,79200,92400,136300,155900,157900,133700,145700,160600,172900,189900,196000,368900,266400,250500,270400,291500,285400,560400,333600,342000,367800,451900,411300,598000,428200,655300,481400,532500,547700,550700,593600,589900,984400,658600,676200,871700,747800,739800,779300,839900,841400,873000,887800,1131700,967400,976700,1055400,1096600,1095000,1179400,1172100,1220800,1226000,1379400,1475800,1295100,1396900,1545400,1448300,1518500,1535200,1984200,1578800,1634300,1703400,1712300,1908100,1789800,1865200,1948500,1991400,1993400,2029400,2051200,2120700,2716400,2411100,2697500,2324300,2328000,2367600,2587900,2740700,2782300,3290400,2736600
224,800,3000,6600,7900,14200,18600,21300,27300,38800,55200,63100,54100,61900,71300,81900,92000,155200,155500,157600,132100,148600,238900,173900,183800,203200,421700,309700,251600,251900,279900,289500,390800,328400,383500,365800,403900,407400,617400,450400,631300,488200,515800,544400,550000,619900,604100,1042600,668000,682900,715800,733900,762700,818900,813000,913600,898500,915900,955400,1074800,1083700,1041800,1060600,1108700,1195100,1178200,1200000,1471800,1244300,2144100,1336500,1372000,1415200,1517200,1491400,1552800,1790800,1603200,1627300,1678200,1721800,1795000,1803100,1932600,1925100,1948700,1958300,2014500,2132100,2296800,2420400,2807400,2857600,2369700,2452900,2459600,2579200,3392500,2735700,2638200,2790200
225,700,2600,6100,8400,13300,19100,22000,33900,37400,52700,64500,55800,62400,73600,85200,90200,129100,175800,144100,136700,147700,201900,174200,196200,197100,280800,294700,248200,254000,276600,298600,361600,383600,351800,366000,386600,403600,606000,515300,967300,488100,519900,530100,639300,592700,598100,1037000,660600,685000,707700,743000,749800,784600,819800,861400,873500,902600,1022200,1416400,1157200,1056800,1077700,1066300,1143900,1193500,1191800,1239600,1247500,1292500,1329900,1390000,1419400,1512200,1576500,1534200,1581700,1663800,1666300,1709800,1740200,1735800,1796500,1984000,1908700,2286200,1996600,2086300,2639100,2132200,2286300,2302000,2289200,2304800,2373900,2493100,2620500,2775400,2588100,2764600,2684200
