Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
760,500,1200,2600,5800,9900,8100,13500,12700,15500,26600,21500,25100,29200,33100,56600,41600,45900,56000,56300,60900,66400,72000,79100,125100,91400,165400,105100,111400,120400,217700,134000,159900,150200,198500,169600,178500,199400,195800,207200,256900,239500,235800,245700,297000,270600,507300,291900,301300,311000,339600,491300,634200,363100,374500,388000,404900,508200,459600,749700,489400,470200,487000,644200,584900,532500,547300,588200,717800,605200,611600,730400,662000,668200,735700,809300,835200,740200,839100,813700,883700,807400,836000,900400,952200,899900,913300,1204000,949700,977600,1037900,1022700,1062300,1059000,1089500,1135200,1193100,1766500,2308200,1195800,1473500
761,600,1500,2800,6100,10900,7800,14700,12600,14900,28500,21500,24700,28900,33400,58100,41200,46400,81800,55500,60800,66100,72800,78900,100200,92300,164500,104700,112900,120900,227900,167000,142600,157900,159900,184300,190600,187800,194700,204700,216000,223900,235400,245400,373600,270500,531000,289300,302500,312900,326100,449100,526500,371000,386700,451800,405300,604100,430500,594100,466100,477600,494000,551000,518800,539400,703800,564100,597900,597800,613300,653400,654400,1006800,900900,964300,741100,735700,765500,957500,818400,830100,830700,856200,942900,1034100,912900,1613100,955800,968600,1079900,1035600,1053500,1073700,1095900,1864700,1136000,1712000,2327700,1196700,1237100
762,700,1500,2500,5800,9900,8000,13700,12300,15300,27400,21500,25200,28700,33400,49300,41600,45600,53700,56100,62000,67200,73000,78300,85900,91600,166200,103900,110500,125500,218200,134600,142600,150100,158300,190100,176400,187700,201400,220300,216200,236100,235300,244800,256700,283500,494300,289100,301400,315600,327700,453800,461600,365800,376300,455000,407700,442400,430500,458500,459200,570000,487300,512000,527900,534000,770200,664000,580100,598600,717100,630400,646700,710200,798100,908000,855400,740100,759100,786300,834200,817600,831500,860100,878800,1063200,948100,1542700,946000,1093600,1019200,1023000,1180200,1183100,1091200,1424300,1117000,1565300,1275600,1189800,1819300
763,600,1300,2500,6100,9600,16600,13400,12500,15900,27700,21400,25100,29000,33100,53600,41100,45900,51400,56600,61000,66700,72000,78500,84800,90300,165000,118800,112200,119000,219400,135500,144200,149900,160100,217900,176500,186800,195900,205200,216100,225400,235800,245600,257600,269700,483600,290500,308700,314800,336400,363300,422900,362500,380000,503300,399900,614900,533100,449200,465700,480400,503600,501700,516300,532100,625600,924600,588900,602500,763500,637900,1160500,661500,724600,1102000,749400,1149900,786400,795400,800200,828300,835300,863500,868800,1051500,1045200,953400,950800,986500,1005400,1149900,1137100,1622000,1104400,1115400,1126700,1374500,1205400,1184700,1612800
764,600,1400,2500,6100,10600,7800,13800,12400,15500,26100,22100,25000,28600,33300,38000,41500,44700,74800,55300,61200,67400,72200,79200,84300,91100,164800,105600,113200,120200,219500,134000,142800,150700,181100,187400,177100,186500,194000,205000,213500,224900,233500,246100,257000,265700,491900,298000,302700,313100,397800,339400,363200,363000,374300,419000,402000,494300,454800,446700,456400,475300,556300,507200,523900,533600,550600,951300,583100,595200,698500,633200,1348800,677900,817100,899600,716200,1083400,853500,795200,808500,822200,843200,859600,872300,972400,927100,1019700,946100,1273500,993500,1679200,1096900,1066200,1094600,1100300,1121400,1169700,1531500,1191800,1389500
765,600,1500,2700,6300,10400,7600,13000,13300,14900,26800,21100,24500,29000,32400,37200,50000,45800,52500,56400,59900,73300,73400,78600,84600,91300,184000,104600,112600,120800,214300,134200,141400,151100,204400,168700,176800,201900,238800,216100,312900,223800,235700,254000,257000,266100,511600,291100,302700,406600,602900,339300,365400,362800,374200,415500,417700,607000,433100,442500,463300,478500,504900,502800,518300,538400,883900,577300,584000,596600,620700,628000,1072200,662400,684000,727300,726600,744200,1050400,783400,795700,817400,833900,860800,883200,895600,979200,925900,950600,1458800,1010300,1194200,1062900,1069200,1087500,1108200,1244600,1279600,1653100,1185400,1262400
766,600,1500,2600,5900,10100,7900,13600,12200,15100,25900,21600,24900,29100,33000,37100,40400,45700,50600,55400,60900,65900,72100,78500,84100,91800,166500,103600,111800,120100,212600,133900,156500,151100,256100,170800,176500,185800,329900,205500,335000,225600,235400,245800,270000,268400,491500,326600,303600,314300,376200,350000,351300,369700,381000,389500,403800,622500,426600,450500,457400,470200,490600,513600,619700,533300,567800,573900,609700,601900,613000,634100,1150100,664400,684400,714500,716100,798000,781100,775500,800800,830200,843400,856100,938300,1610700,1042500,935900,947800,1117900,1875200,1168800,1175300,1064400,1503500,1297900,1137600,1266300,1766400,1193600,1502100
767,600,1300,2600,82500,10200,7700,14400,12700,15500,27400,22100,24700,29000,33000,36800,41600,45600,50700,55900,61300,66900,72500,79100,83400,91200,162900,111500,112200,119900,216700,133800,143200,156200,256500,208400,176700,186900,193500,206200,248800,226600,243300,247200,267900,333900,451100,290300,300100,314800,376200,338600,349600,364300,376700,399000,402300,627500,439300,444100,522800,473400,489600,501900,741300,532200,550200,564000,594400,776800,618400,633800,1185800,670900,682400,910700,712400,741900,780500,782200,790500,815800,837200,857000,868100,1389500,933400,1147500,1068000,1031200,1865000,1020200,1064200,1052300,1412600,1096200,1516700,1247200,3040000,1273400,1324000
768,500,1400,2700,5900,10800,8000,15200,12900,15400,27500,22400,24900,29300,32800,37500,48400,45400,51400,55800,60200,67800,72900,78800,84400,91300,162500,104600,118700,118600,206800,145500,142400,152100,198800,208700,176400,186200,237500,202700,245000,225600,235400,245600,254900,268800,283000,289200,323500,314000,342000,337500,359200,363900,441600,388700,425500,430500,429100,452300,812700,474000,486400,501300,821400,745300,556100,573900,956600,595500,619600,624700,1110400,661000,759800,772600,724600,736300,749700,769600,800900,920600,825000,858700,873600,1011400,1234000,1359900,962100,1079000,1374900,1019900,1607700,1063800,1126200,1130700,1438700,1226600,1829600,1471100,1205700
769,600,1500,2600,5900,10600,7800,15800,12300,15400,25100,21700,25700,28900,34100,47100,63000,45500,74200,55100,60800,66300,71800,83600,95500,96600,162200,105800,111600,120100,203700,133600,142900,149100,163000,230200,177900,184900,321800,206000,226800,311000,234900,246400,254000,277600,354100,288600,377500,315800,326000,407900,427300,364200,395300,390200,402300,430700,479200,445900,820900,477600,493400,509700,517000,530200,548100,573500,1038100,623200,615000,1112400,934700,666200,788800,811900,716100,799000,748800,768800,793000,1100000,921000,866300,867500,1099800,1658500,1063800,955600,982600,997700,1355900,1321100,1050500,1093200,1134700,1130200,1177600,2864600,1332800,1270800
770,600,1400,2500,5900,10600,7700,15200,12600,15100,24100,20900,24900,29500,40400,54700,65900,45900,67100,57500,60600,67300,80100,78300,85000,92400,165300,105100,113200,119800,249300,133700,141900,148600,249800,274600,176500,191200,496300,203500,377100,244300,235600,246300,256600,265100,282200,289000,303200,313500,325800,405200,421500,491400,389900,471900,402100,414800,429300,451600,1230900,471300,487700,542300,543800,544700,554600,564000,1020100,595200,1074000,755200,730100,671400,690400,714700,714900,741500,757100,777200,792700,866000,839700,859500,873800,1149100,1069400,1024100,1019400,986000,1181100,1104300,1130800,1152600,1088300,1112300,1126400,1238500,2582600,1197000,1518300
771,500,1500,2600,5900,10800,7900,14600,12500,15300,27700,21200,25400,29300,32500,153100,62300,46900,50800,56100,69200,67600,72000,77800,84100,91300,105800,105100,112000,119600,218400,133700,142400,150500,228300,167500,177800,184500,458800,204900,225700,226100,272500,245800,256500,267500,278100,297700,303500,325800,335300,471900,417300,373700,386300,390800,400400,428100,643200,444300,838500,475900,488400,506900,518900,545400,551100,577000,929700,648500,1046000,779100,1049500,664700,836700,723800,717400,916400,750300,1351600,798000,806800,847500,855100,1012200,934700,1121500,1286000,1514500,979200,1263400,1219300,1047100,1052000,1159800,1188000,1119800,1684300,1446700,1337600,1424400
772,600,1300,2400,6200,10300,8000,14300,12700,15700,28100,21100,24600,29100,32500,118900,59900,46400,51400,56200,60100,66300,72400,78900,97800,92500,98700,104600,112400,119400,217500,132900,152800,149200,209900,167500,228400,185900,258100,204500,370900,235300,234400,245300,256300,268100,332100,402200,302600,313400,327000,448500,403500,364000,389400,638100,423600,414300,464800,450700,802900,472600,487500,499600,525200,533900,553800,571400,580200,604900,727500,661300,669800,990900,715800,697600,715200,742300,770800,1546200,793400,842400,836500,1026200,887700,914100,919800,954200,1464600,1222500,1096300,1032700,1710800,1061300,1126700,1436500,1127300,2273200,1425800,1429200,1224500
773,600,1400,2400,6000,10500,7900,13900,12000,15200,27400,21400,25100,28700,32600,127800,64900,44900,51500,56000,61100,66300,72300,78600,86300,103500,98300,104300,111400,118000,191500,135000,143100,155300,206000,168700,213200,185700,195800,203700,215900,237100,235400,261300,255200,267400,281400,528600,301700,312800,564900,413200,350000,363300,381200,601500,400600,429700,429100,502600,634100,654800,491900,507600,519700,531700,549300,577100,782400,618300,615900,631500,743600,812700,1190400,706100,1208500,745200,750500,995700,847900,822500,900800,951700,868300,889600,926300,952400,1064600,1085000,1058700,1015600,1892500,1050100,1091400,1322500,1122500,1171400,1436000,1197800,1472700
774,600,1600,2800,5900,10600,7600,14600,13000,15000,28200,21700,25400,28700,32800,55800,62400,46000,67600,56700,61600,66400,71600,77000,86200,103100,128800,104300,112900,121700,204400,134600,142300,149700,159700,169200,209800,184700,194900,210800,268700,225000,234500,389100,254900,265400,275600,580000,302400,314400,453900,377400,359400,362600,373200,467300,400700,416000,446600,541700,605100,569700,487300,502700,527800,541800,546800,565800,963900,598000,762300,642500,660100,752500,875800,699200,1477700,741300,754500,807700,864900,816800,985700,936800,866200,1004900,911400,1372000,973700,993900,1011300,1013900,1894100,1057700,1078800,1226500,1129700,1357500,1379500,1267400,2313000
775,500,1400,2700,5800,10400,8000,14600,12700,14700,23700,20800,24700,29400,32900,98000,62200,46400,50300,62700,60600,66400,71800,78200,84700,91200,98100,104800,111600,120300,218200,133200,143200,149600,173300,169700,177900,183600,196300,203300,279100,223700,242700,408000,261500,266800,338400,380400,414800,315000,449400,336000,350000,361200,376300,497700,402700,509100,440200,441800,456500,625500,602700,504000,547100,535800,556100,582800,972600,598800,651700,629300,653400,663300,1134700,698000,1395700,738800,799000,794600,802300,819700,1071200,1067100,875600,917700,916400,1457400,942500,1076600,993100,1075000,1886100,1053300,1094100,1203500,1119700,1148100,1333900,1206700,1351400
776,600,1300,2700,6000,28600,7600,14700,12400,15300,23900,22700,24800,29200,32400,82300,63900,46000,51300,56300,60700,66800,72500,78500,84300,90000,97100,104500,112500,118800,217700,142800,143300,150200,160300,183200,177900,201900,195300,203700,245700,274900,235600,244400,255000,267300,513400,328300,300500,313300,467800,445700,350700,361100,381000,470000,422200,686500,438200,575500,454800,584300,497700,500100,517400,532300,547200,571800,799900,604200,623300,630900,644400,805000,976900,704200,1144800,739900,786600,774000,790800,895500,850100,1406000,866900,981600,972000,1127800,954100,1048000,989500,1315400,1911300,1058700,1087400,1104200,1126700,1144800,1266800,1202600,1614000
777,700,1200,2500,6000,7200,7600,13800,12600,14700,24700,20900,24700,29100,33500,56700,62700,45400,50800,55000,61100,91200,72200,77400,86000,91500,97300,106100,110500,118700,205400,136100,142300,149300,160300,168300,182900,186400,195400,322600,214500,382600,235000,265000,256100,275400,481000,291200,299000,321100,342500,582600,356100,369600,499800,398900,402600,695200,428400,484800,751900,552500,502900,506700,534400,550700,554100,563700,597000,598300,612700,638000,653200,666200,1057800,698200,856900,734400,762500,770100,791100,857600,827200,1087400,1492400,886800,1277100,983200,947400,1751200,1252100,1773100,1834600,1197700,1092200,1157900,1219100,1374500,1302000,1213600,2384800
778,600,1500,2500,6000,7500,7800,15200,12200,15200,26000,21800,24300,28700,51100,97700,66800,45700,49800,56200,61000,125100,72000,78300,85600,90500,97700,104300,111200,126200,208000,134100,142800,150900,244500,166600,177500,187800,297100,244500,226500,227400,234800,247700,253300,267800,502100,302500,313000,313500,324600,473500,367600,362000,397700,389600,402400,483600,441600,487300,572800,476000,587700,500100,619500,541600,547400,575800,580500,597100,663100,629100,692800,676400,781600,718400,835100,738400,800700,1084200,903900,824400,837300,988000,999600,915200,1748800,949000,955700,1589200,1048900,1167700,1849100,1243300,1208400,1097100,1184700,1173900,1246700,1197000,2535100
779,600,1300,2600,6100,6600,7700,15000,12100,15500,26100,21300,25800,28500,52400,83200,65100,45400,51400,55100,61000,66100,73100,77500,84600,98100,98200,104300,112000,118900,220400,132800,144000,150400,250800,167900,177900,186400,284200,273300,214900,225000,236500,258300,255200,266900,483200,290500,302700,314800,338800,549100,616600,363100,415200,390300,401200,588100,440100,480300,565000,473200,486100,507100,545600,533400,709300,571700,588800,604400,622700,665900,689900,1011100,783300,796700,815000,739600,873700,776700,1060300,828400,920300,846800,894000,889400,918500,941300,945700,1770200,1523300,1020800,1246600,1211300,1080300,1231100,1142500,1296300,2043000,1615500,3395800
780,600,1100,2600,6100,6900,7900,14700,12500,15300,27100,22200,25200,29100,48300,57600,65400,46600,50500,56000,60600,90900,71700,79100,91200,90400,96500,106000,111500,119300,217600,135000,143000,155100,176800,179200,178700,186000,274200,202200,215100,227200,236000,334500,256200,269100,500000,288800,298700,315700,322600,355200,432200,363700,429500,502400,409500,679400,429300,452700,586400,662400,512000,500500,524600,534200,557800,572100,578200,598300,614500,636900,653300,1084700,791700,709400,749900,738400,763900,821000,948100,831600,826300,856600,913200,896000,925200,925700,949900,1027300,1597700,1141200,1362500,1942500,1191600,1098200,1118900,1155400,2090400,1256100,2484600
781,500,1400,2600,6100,7100,7400,13400,12700,15300,27600,21700,23700,29200,51700,51000,70100,45700,51800,81500,66400,67100,73400,111700,84100,95500,97900,104400,112300,118900,201900,135000,183600,149700,159500,169000,178000,191900,288000,203700,214100,270500,237000,267400,256600,267100,486400,291900,301500,315800,324400,360600,399200,473700,376200,389900,401900,430400,441800,443900,478200,491000,487900,504400,517800,674600,549800,571500,579300,596200,613300,629700,1151400,691500,804400,694900,729400,731400,780600,770400,809100,858200,838400,847200,877300,885400,1349100,962300,1087400,1054600,986600,1071300,1089600,1885100,1448100,1105200,1837000,1162300,2002900,1206600,6580000
782,600,1400,2700,6000,6500,7700,13700,13000,15600,25800,21000,25000,28800,50600,61600,64300,47300,51300,92500,92200,66300,73200,120500,84800,99700,97600,103600,112400,119300,217700,134400,142600,151600,159200,165800,186500,185700,227300,213300,268300,266800,233800,258900,264100,266800,490000,299000,309700,316800,334200,426100,429300,376300,388600,387200,399600,423500,429400,501800,469400,472300,487200,501700,656100,543100,556300,571000,586700,603000,618800,628900,7353000,705400,736500,705900,730300,740500,774300,920400,829900,884800,827300,856000,878000,1077900,1049000,925200,956800,1045100,1021000,1025000,1301600,1798100,1473100,1105100,1593600,1159400,1973100,2209000,1625500
783,600,1400,2500,5700,7400,7900,13200,12500,43100,18200,20700,24400,28900,34700,43800,65400,45300,51200,86000,89200,67800,72400,78400,85100,91100,97300,104300,111400,121300,204500,134300,143800,150200,159300,167500,178700,184700,195400,232400,227800,360900,240400,296100,254100,268500,477900,291600,302000,318400,422400,340400,421100,364400,380800,387500,490300,416300,440600,452000,469200,489300,486900,703100,622000,531600,549700,575300,578400,595800,613600,634600,777800,709500,688900,695200,717700,759300,751700,946300,801800,817300,835700,845800,865400,1382200,935100,1030200,945500,1135500,987200,1013900,1231900,1385200,1086400,1098600,1122300,1455200,1769000,1766800,1270700
784,600,1400,2700,6200,7300,7900,14600,12800,109400,18700,21900,25400,28900,33100,37400,48100,45500,51300,65600,95200,66300,73400,79200,84800,92300,169300,103800,112300,120100,207900,133800,141200,150900,159800,167200,177300,185400,195200,205500,271100,627300,235500,245300,256100,273400,493200,291600,302100,313900,409600,339200,411700,362900,378200,387700,442200,418300,435300,532400,464200,523400,494500,659400,550200,532300,552400,565500,579000,597500,612400,630600,839700,749700,681900,890600,724700,906200,864800,801900,797600,857400,827500,852400,956300,1173200,1009100,941900,953300,1183500,1180500,1018700,1174100,1133900,1101700,1102900,1125100,1841200,1371400,1436800,1520800
785,500,1400,2500,5600,7100,8100,14600,12400,27400,18700,21500,24400,29400,32500,53600,41300,53600,51200,64900,95700,65400,72800,77900,85000,90600,117600,131100,118300,119800,210500,135100,150100,151400,159700,168000,178400,187300,210900,203600,273000,225900,236900,245400,256700,267700,481000,291100,305200,314500,714400,340200,360400,366300,375100,390100,422200,415600,482800,444600,457100,526800,487000,499800,528400,530400,549500,580500,577500,603800,613000,630300,717100,754100,679200,937000,713900,1022600,874800,775500,790000,819600,839600,848300,894400,1015600,909500,935400,946900,1016300,1393300,1010300,1263600,1079100,1144900,1150200,1111700,1312400,1875300,1202000,2317700
786,600,1500,2500,6100,6500,8700,14600,12900,28300,18300,20800,24900,28200,49000,37100,41700,45900,50900,56400,73000,66300,168700,79300,84300,90000,117100,104500,111900,119500,215200,133400,145800,156500,159900,167400,176700,208800,197200,250700,389700,224300,235000,257000,255400,267400,483200,291800,303000,314500,325300,387800,350100,364000,376500,388200,461400,495700,430400,453500,539500,505300,486900,547200,517100,650700,555900,571900,587300,599800,618800,636900,648800,679200,689000,754200,718200,744900,1025400,782100,796700,815900,825700,844500,1071700,997000,1045300,922500,1037600,969200,1063900,1019200,1552300,1051200,1077600,1413500,1124100,1163300,1503600,1510300,1708600
787,500,1400,2700,5700,6600,8000,14500,12500,26200,18300,21000,25000,28100,32300,37100,41300,45600,50800,56000,61400,66600,133600,79000,84400,89100,117000,104300,112700,118400,209300,140600,232800,149500,173100,167700,177700,185400,196200,236600,305400,224600,234600,244700,256400,267300,495300,293600,302800,314000,393600,426800,360700,371600,377600,387500,416900,557700,441200,627500,536800,483300,487700,510800,636500,668000,553300,708100,578600,596000,612600,631400,657100,666800,677700,1114700,722800,782500,832600,771700,790600,1269900,827900,853400,927900,909700,1014900,927800,1315600,1009900,997500,1007200,1475200,1059300,1079100,1254300,1123200,1250000,2111500,1515000,1228500
788,27900,1400,2600,6300,7100,8100,15300,12300,27000,18200,21000,24300,29000,32500,37200,41100,45800,50600,55700,60000,66200,120400,79000,84500,90700,116400,104700,112200,118800,224300,148300,179500,152200,159700,168700,182800,185300,304000,236700,388700,225000,235800,244600,254400,267400,504000,291500,308600,312800,324300,404000,352500,369300,379700,388400,399000,475300,439300,478300,468000,618500,494700,530700,532800,911700,548700,600800,622200,595200,612300,630300,645500,665500,683100,1049300,716900,733200,1185000,821100,791200,1111000,836700,976800,880200,995200,915000,926400,1011300,1078400,987800,1015800,1210300,1101800,1078800,1124600,1116100,1314400,2234200,1203900,1837800
789,800,1300,2400,6800,6600,8100,14200,12400,26300,18600,21200,24200,28600,50000,37700,54200,46400,49800,56400,62200,66200,88500,78800,85500,91500,119000,103800,111200,120500,218000,133700,142000,150900,159000,165700,176800,187100,240500,206600,374300,476000,236100,259300,255500,266900,478400,298400,303500,318900,423900,347100,347800,460600,374800,388100,401600,782900,429300,464500,457600,472400,485900,503400,554300,714800,611100,597100,588200,605200,621700,636200,647500,767800,692100,712500,713800,739400,1030900,1049000,795400,1013900,829400,1173000,875400,1024100,958500,933400,993700,1052700,997900,1018400,1210500,1837200,1081600,1093400,1172800,1194900,1834000,1197200,1724500
790,900,1800,2700,6300,7300,7500,14700,12400,28300,18500,21700,25000,49400,48600,38900,51500,45600,50700,56300,62200,66000,87600,79600,85900,96900,117000,105400,112200,119300,302300,179100,158400,150700,157300,168500,175700,186200,349400,205500,602500,366300,233500,313700,263100,265600,504900,292500,300800,314600,642900,335900,675500,362700,375900,389300,426400,494800,435600,481800,514800,471800,486600,500500,589100,641100,549800,599900,595500,598900,614600,629200,658800,665800,681300,694500,721400,736800,850700,1424300,791600,833800,835400,861700,865300,890600,904400,1141700,957400,1245500,1136800,1048900,1530600,1423700,1097600,1106500,1120300,1140400,1520300,1291500,1283200
791,700,1400,2600,6000,6700,7700,14200,12600,28600,18100,21100,25700,28800,44800,54700,40500,45800,50800,56400,60400,67000,85600,78400,91400,91600,118100,103400,109800,118600,258300,135400,143000,151100,158200,174100,177800,237300,311500,217500,388400,255400,234300,246000,257500,274400,496300,291000,302200,314800,602400,337100,360500,426100,380900,389800,401200,433600,430800,443300,496000,484200,485200,515800,635800,533600,553100,565700,601200,664600,612100,628000,646100,665600,788300,696500,855800,877600,760500,799400,796200,930100,825200,861700,874100,984300,912400,1393100,968800,1127600,1224800,1160900,1658400,1171900,1085600,1102200,1271100,1438900,1253000,1230100,1588300
792,700,1600,2500,6300,7000,7600,13900,12300,28300,17700,21600,30200,28500,53000,59800,41000,45800,50800,56600,60900,74300,87600,127900,84900,91200,117500,103100,111300,119100,212100,133200,142200,154600,248600,167800,175700,262100,314800,204500,567900,460100,241600,247200,255900,269100,505400,290100,301300,312500,446300,337900,415900,374800,373900,388600,397700,773600,611300,577400,499000,472700,553700,645600,545300,662500,545800,585800,607300,675000,674100,1146200,646400,753000,680500,705600,727400,837700,753300,798500,901500,894600,1009300,848600,882900,952700,1378300,1088200,959100,999600,1413400,1346600,1633200,1070400,1077300,1332000,1504300,2195900,1251800,1192700,1313200
793,800,1600,2400,6000,6700,7800,15600,12600,29200,17900,22400,25400,28100,39100,38300,41200,46100,51100,55800,61000,65700,86400,128400,84700,90600,117200,105300,111600,119000,153400,134600,142900,152400,197400,167500,230500,186300,395500,204100,239400,331200,236400,246800,257500,267600,489600,287700,303100,314200,326000,336700,358600,360700,407200,389100,400100,693300,517300,558900,456400,472200,497900,513400,518700,532500,557300,563100,581100,1135400,844900,793300,703300,661700,680900,699100,730300,732000,756600,767700,820100,811500,1238000,1039400,872100,887800,924200,1000800,965600,1770000,1418900,1569100,1783200,1374700,1081800,1124000,1283800,2059300,1292600,1199500,1578200
794,800,1500,2500,5800,6700,8100,15900,12300,29800,18600,21100,24300,28600,41800,37900,40500,46500,51100,55600,61300,78100,96400,97500,85300,91600,116600,104000,112700,125000,187400,134400,142300,151600,158200,168100,191600,191800,348600,202900,218000,321400,235100,269000,256300,268500,502500,288900,302700,313100,345500,338000,469900,376000,415300,389400,443900,803800,530200,453800,562200,473400,488200,514200,737400,679900,746000,572800,793000,1005900,773000,676700,793200,679200,788100,707500,714300,741900,749600,874500,807400,888900,921800,1377800,870900,890800,1019700,1219700,953700,1102100,1280600,1031500,1896900,1227600,1101100,1099000,1718600,1268900,1337200,1211300,2210600
795,600,1400,2600,6300,6900,7700,15200,12100,19400,17500,22400,25100,28500,34600,59700,41900,45600,50700,56500,61400,66100,87100,106600,85000,114400,99900,105100,113400,118000,152600,134100,142300,152300,158500,168400,175700,279600,338100,202900,215900,333500,234500,245800,257100,267000,485100,291000,309500,320200,324100,452800,748300,361700,382800,391500,400700,416300,518400,442300,548000,479400,486600,641800,620800,546800,550200,568600,593700,947100,912700,641100,1154200,775600,954500,695300,725300,738900,757500,782700,788900,882000,853500,944800,1317400,886500,1131800,1107600,964700,1025300,998300,1020400,1890100,1259100,1631200,1104900,1177400,1410700,1192600,1542400,2176800
796,700,1500,2700,6000,6700,8100,14800,12400,24800,19100,21700,24600,27900,32800,37100,41100,46200,51900,56200,62500,126300,87800,107100,85900,92500,97400,117300,111800,118900,150800,134600,143400,151100,158100,177400,176600,188400,353700,202000,216800,358000,233800,246900,256900,268900,499800,295200,302000,310700,325200,465700,1288500,361300,423400,387900,400300,435000,457200,449100,549400,471400,584600,502700,546500,547200,572100,570600,603000,1070200,644500,642500,711600,661700,774900,696200,717800,737100,754800,973200,790100,807100,826500,846200,1080300,894900,1609100,1023600,959700,1168800,1222200,1009000,1936600,1137500,1559300,1146600,1177300,1758800,1172600,2238600,1297300
797,500,1400,2500,6100,7600,7900,15300,12500,28500,18000,20700,24500,28300,33400,43200,59400,46300,49800,55400,60700,89800,86400,78900,84700,92500,97000,103900,112300,119100,152100,146300,169400,150600,198900,268600,175900,190200,250400,204100,223400,233900,235500,244100,263500,268000,493500,290700,303100,313200,336800,472200,592300,367200,376200,388600,412400,416700,429700,444000,658000,471700,484200,502500,600900,534800,545900,574700,581100,1200100,612200,643400,671000,663400,751800,841200,720700,732400,860500,961500,815000,831000,828600,850800,896300,887100,1599900,1045700,1533200,1042900,1168300,1024800,1241900,1077000,1150900,1396800,1119300,1319700,1166100,1929500,1244000
798,800,1500,2500,5800,7000,7700,15700,12300,19900,17900,21900,25100,28300,32500,67500,56900,46200,51600,55400,77300,137500,87600,78500,84700,90500,113600,105000,111200,118400,153000,136100,141700,149900,163200,177900,185600,185500,262600,206900,214200,227200,235300,246100,255300,273800,491300,288700,304400,313400,327800,431300,574800,364700,381900,389100,402100,415200,567100,448900,473100,506200,485300,504000,664600,541800,549400,562500,577200,1187600,798900,638000,647700,671700,694100,765300,726000,770600,762800,952700,896800,818800,846900,864300,876900,891800,1193400,942900,1744000,981100,1030900,1009800,1169100,1051400,1745500,1121700,1144500,1239300,1186400,1228500,1369200
799,800,1400,2800,5900,6500,7800,15300,11900,26700,18000,21000,24400,28500,32400,57400,60100,45400,50900,56400,60900,117300,86200,77600,84900,91600,97300,105700,111500,119300,233100,179500,142500,156300,160100,168200,178500,186200,208900,202800,216700,269200,234700,246000,257200,268300,477000,290300,302100,348400,325200,576200,619200,363300,378300,390400,403900,427600,597300,444600,457600,550500,487100,514300,691000,535200,553800,581200,580900,1008000,1038600,638200,644500,687000,731800,711300,716300,738400,752900,789600,1286400,824300,825300,850700,872400,1419500,1383100,937400,1709000,1092100,1081800,1110400,1062700,1056800,2004400,1194600,1125900,1190200,1193700,1199800,1360700
800,700,1300,2800,5900,7200,7800,15300,12800,18800,18500,21000,24500,29200,32600,72500,57400,46800,50400,57500,72000,116800,87000,77400,84400,97500,97700,106000,110500,119400,196700,216000,141700,151600,160600,167400,176400,202000,195200,204900,215400,280300,243100,245100,257000,266100,486800,291200,303200,312300,324900,336200,591200,364600,377700,398700,472200,417300,449900,448900,471600,499000,495100,502600,516700,535800,547500,563300,582300,1099700,960900,672900,654900,667000,1084900,708800,840800,737400,758300,955300,816800,910000,833100,857900,864200,1266100,1583800,926900,1345900,1325700,995300,1007900,1033100,1053000,1407400,1474200,1153800,1157100,2249000,1204100,1275300
