Prueba,Tama�o_10,Tama�o_20,Tama�o_30,Tama�o_40,Tama�o_50,Tama�o_60,Tama�o_70,Tama�o_80,Tama�o_90,Tama�o_100,Tama�o_110,Tama�o_120,Tama�o_130,Tama�o_140,Tama�o_150,Tama�o_160,Tama�o_170,Tama�o_180,Tama�o_190,Tama�o_200,Tama�o_210,Tama�o_220,Tama�o_230,Tama�o_240,Tama�o_250,Tama�o_260,Tama�o_270,Tama�o_280,Tama�o_290,Tama�o_300,Tama�o_310,Tama�o_320,Tama�o_330,Tama�o_340,Tama�o_350,Tama�o_360,Tama�o_370,Tama�o_380,Tama�o_390,Tama�o_400,Tama�o_410,Tama�o_420,Tama�o_430,Tama�o_440,Tama�o_450,Tama�o_460,Tama�o_470,Tama�o_480,Tama�o_490,Tama�o_500,Tama�o_510,Tama�o_520,Tama�o_530,Tama�o_540,Tama�o_550,Tama�o_560,Tama�o_570,Tama�o_580,Tama�o_590,Tama�o_600,Tama�o_610,Tama�o_620,Tama�o_630,Tama�o_640,Tama�o_650,Tama�o_660,Tama�o_670,Tama�o_680,Tama�o_690,Tama�o_700,Tama�o_710,Tama�o_720,Tama�o_730,Tama�o_740,Tama�o_750,Tama�o_760,Tama�o_770,Tama�o_780,Tama�o_790,Tama�o_800,Tama�o_810,Tama�o_820,Tama�o_830,Tama�o_840,Tama�o_850,Tama�o_860,Tama�o_870,Tama�o_880,Tama�o_890,Tama�o_900,Tama�o_910,Tama�o_920,Tama�o_930,Tama�o_940,Tama�o_950,Tama�o_960,Tama�o_970,Tama�o_980,Tama�o_990,Tama�o_1000
478,300,700,1400,2700,9600,6600,6600,9600,11400,14100,16000,18100,19000,23700,29900,42300,40500,40200,53200,61600,53400,67400,66900,75400,178300,92200,93400,107400,103200,99100,116200,98700,113800,96200,113600,103200,139400,115400,129900,144700,172300,177400,149500,167600,165100,200800,165700,224200,275900,242100,197300,238500,278700,232100,274300,362400,298400,330300,412200,332900,391700,382400,331600,491600,369300,341500,403600,462300,463000,380600,679400,594400,530700,530800,529200,500200,515900,613400,550100,647800,620600,597100,611500,596600,671500,742500,674500,1137700,678100,855600,838800,1126400,828200,670400,845600,723700,1081100,914700,763000,785500
479,300,800,1400,2500,5900,6300,5600,9900,11400,13900,14700,19600,20100,23900,28300,41000,39200,42500,64600,63700,59300,67400,63100,81000,211200,85700,97500,102200,104000,102400,115900,117700,117800,98800,120600,103600,130900,108400,124000,141400,173100,173300,156100,156400,158000,182000,158900,201200,285000,244700,203200,231400,266300,240500,274400,293100,318900,320500,408800,322900,407100,403100,343900,455000,367400,354500,417800,480400,422500,389800,660400,595300,536800,546900,556700,500300,520400,577200,547100,625300,636900,626800,600900,597700,749900,755000,667400,739800,692900,789600,822000,943900,808100,687600,887400,726700,1079900,933200,787600,782700
480,300,800,1300,2800,5600,8200,6800,10800,11400,13400,16100,17700,19700,24500,32000,39900,36300,42000,60300,62600,49900,66700,64400,71600,132600,89400,101900,93600,146200,105300,116000,104100,115100,100400,114300,108400,130500,112800,127700,157900,174900,184300,156500,158400,163500,189800,168700,195400,286900,250100,195300,244100,269000,232800,269700,336500,309300,326300,412200,318900,397300,395400,349900,443900,375400,358800,404200,469600,479400,395800,664300,606000,547500,555900,517000,500400,539300,608800,525200,640100,640700,614800,596100,624400,810100,752500,674200,749400,703800,818700,813500,912700,939000,682900,883200,694200,1079900,955800,785600,774300
481,300,900,1900,2700,8700,7500,6300,9700,11000,12500,16500,18900,19900,23800,28900,40700,38600,40400,68600,61400,56200,64500,65100,74100,101900,88800,90100,100800,190300,97000,114400,100100,115200,98600,114100,109700,147400,114700,124600,144200,168000,171900,156800,155100,174200,188000,171400,211600,280700,255400,210300,237800,276800,215600,279500,317200,323700,326400,408800,327700,403700,397500,332200,445600,371200,345400,392600,449600,441900,384000,674600,620800,527700,555100,528300,476500,501500,589300,530600,644300,620700,594300,610300,614900,744400,763800,687200,747400,644900,819300,833400,890600,855000,688200,885800,720000,1102600,967700,764300,751200
482,400,700,1600,2700,4900,7200,5600,9200,13200,14200,15800,17400,22500,21100,30600,37700,39200,43000,57800,66400,57400,69100,67700,80600,100300,82900,87500,106600,96900,155300,117100,102200,118100,92600,107000,110300,118000,111100,124900,138900,168800,190200,151500,156600,159800,192100,161600,195300,275100,250200,203400,251300,255500,243200,272500,311900,321600,329800,385200,312200,408700,392900,344200,451300,369600,362200,417200,439300,1697400,388700,683300,638500,531100,550600,523100,496200,512200,569800,547900,614300,604600,601600,590500,588900,697100,745100,647900,807400,660600,804600,808500,898300,822100,682800,881700,679300,1084800,1102200,795800,769200
483,300,1000,1500,3000,6900,6600,6500,10600,12100,13000,14600,18200,21200,25600,29700,37400,38400,42700,49600,63800,58000,66000,72800,73300,113700,84200,88300,97000,88800,107500,116400,103200,116100,99500,116800,106200,119300,116100,117400,154900,167400,173200,162500,155800,166400,187800,166500,202000,273700,250000,207500,250200,261500,233500,267400,321700,315800,317400,403800,302700,402900,398200,366200,417300,347800,335500,410100,457700,630100,383700,684900,617300,541400,532300,540500,567900,530400,606500,536800,626100,601400,627800,618300,607700,696900,752300,679600,761500,690300,802500,849600,924200,838900,677700,871100,713900,1075700,1007600,772200,776600
484,300,800,1600,2300,5900,6200,6000,9800,11400,13900,15400,18500,20000,25700,28400,43900,38800,43800,54500,60200,54600,67300,66200,83800,104000,91900,71700,97000,105500,99600,121800,106900,121300,93700,100900,110000,134300,114800,127100,137000,171800,178600,147300,155800,166500,201500,166400,214100,295500,244700,208500,231000,291500,238500,267300,309400,311200,327900,396000,323900,415800,398500,340900,456200,374400,350700,410600,476800,502300,397700,665000,604700,535900,516600,521700,493400,515200,607500,546700,634300,640900,596100,609700,592000,706200,741500,673000,752000,692100,784600,821700,886500,830900,676400,928700,691200,906100,1056100,764800,782400
485,300,1500,1600,3100,4500,7800,6000,10200,12100,13100,16400,17200,20300,22700,29200,43400,38400,39300,51100,63600,57500,64000,73400,79900,97900,94700,77400,101900,141900,99700,115200,104700,111500,96600,114200,109300,161200,109300,126400,143700,172300,187500,145500,166000,158600,181800,210300,208700,276300,247600,193800,239600,275900,235100,293600,317800,308000,315400,393300,312800,406000,411900,332200,471900,374800,349900,398800,474100,517800,397100,658300,618700,523300,531500,549300,491500,505700,598800,535700,621700,613600,603200,599600,616400,698900,749600,628800,750600,691300,827100,826800,780700,816900,720200,857100,725500,887800,1032100,750500,752900
486,300,900,1900,2700,5400,7500,6500,8700,12300,13900,17200,18600,20400,23700,26500,47200,36800,39500,60600,69900,54200,67900,73400,70600,86800,96200,75100,103700,131700,104100,115600,138000,122400,95000,109000,106600,127600,109600,130900,149100,174200,183400,143800,154100,166000,184500,165900,209400,278400,256600,206600,229500,285200,240300,283200,309300,315400,318700,401400,323400,411300,398700,366000,444500,345000,360900,396600,451000,473900,396600,673400,602600,524200,537000,535600,509600,513400,612400,543300,622600,644500,593900,601400,609100,671400,757900,663200,755200,694500,770700,909800,816500,852700,684200,883100,708000,906300,1073300,755400,791600
487,300,1200,1800,2600,5700,8100,6200,9200,12300,14000,16400,19200,20500,24100,32400,38000,41300,42100,60000,78700,54900,68300,70100,66500,93400,110600,88200,100000,93300,105500,117000,96600,116700,96600,116300,99800,137700,113700,162600,140500,176400,175200,156400,155500,164700,188900,171400,219100,268300,255700,206400,242400,282700,243000,282100,320900,328100,317500,391900,322200,411500,380400,349900,474100,372200,365100,430000,453600,466300,395800,676100,630500,549000,569300,545100,489100,494600,606300,557400,619600,637100,615000,598300,633600,691700,766500,651100,764300,679600,782400,805300,861000,845800,675800,849100,718700,932900,974600,777800,787400
488,300,800,1400,2700,6500,7500,5100,10400,11200,14200,15400,17200,20000,26500,28800,40900,36900,39600,56200,63100,57500,66500,69400,70700,111300,114000,82900,83900,92900,103200,118100,100600,119200,105400,112600,107800,124800,115300,124900,140800,166000,173900,151900,159200,168500,194200,169800,238600,260800,255800,200500,235300,279000,233100,258900,325100,327400,311900,382500,335800,422000,401400,319700,446100,371500,366900,391000,457900,437100,396700,681900,599700,556800,594100,566900,513300,535700,603200,548000,629600,620200,612600,589200,610700,717000,770600,650700,794500,705200,814800,730700,891000,817100,676300,878400,706100,991600,825700,785400,740100
489,300,900,1400,2700,6900,7300,5600,10300,11300,14200,18400,19600,20800,22100,27100,37300,38700,42600,59600,52700,59500,65300,66300,74100,90800,118100,79100,81000,98900,98600,118900,108500,115800,95900,119100,107800,115100,106800,125400,149000,171100,180800,142200,154200,163200,189500,169300,199900,273200,258900,200300,241300,281500,233600,284000,314800,323100,325500,385000,319200,392400,410300,352400,452400,365600,366900,47610600,465700,425700,398500,688600,614600,521100,535500,555800,513600,489000,609500,535500,604900,634700,618300,592900,613500,683400,735100,673000,761200,705700,791200,749900,898100,846300,751500,908400,715800,755500,860400,788300,781700
490,400,1400,1300,2600,5400,28900,6300,9700,12600,13400,14800,18900,22900,25600,30000,35500,42100,38500,55500,54900,58000,64100,71200,73600,112100,111600,78600,87800,108700,101800,112800,100000,116200,91000,118000,103800,130000,115100,122300,137000,167600,172200,157800,157600,156700,192800,172800,217100,272000,243300,201500,234300,283700,248500,261900,312600,312300,318700,407100,329400,432700,620000,349200,453800,369000,359500,837300,463300,432200,382000,652400,638800,519100,542800,543700,508800,537700,600900,528500,627800,612500,597900,590900,590800,706900,753200,675200,771500,703900,796300,734000,873000,809200,688800,905400,699900,715500,844900,792700,805400
491,300,700,1400,2400,5800,7000,6500,10200,11500,14800,15200,17700,21600,22600,30000,35900,39100,42200,50900,57200,54200,64600,66100,77800,92100,111500,78400,79100,95300,106500,122900,103200,116500,96100,113000,107800,116800,112000,123900,144500,176100,182300,150200,158900,162900,195000,172400,197800,290200,268800,210700,223700,266100,236400,317600,308400,321300,322700,315100,323500,433800,1168500,351300,450100,376900,354000,831800,457600,423800,392700,670800,626500,536700,559000,545500,506200,518700,586300,542800,613700,619100,576600,591200,597800,706300,741800,670600,719900,699100,773000,697600,847300,800900,688700,853400,719000,730500,814400,774400,796200
492,300,900,1500,2600,5700,7500,6500,8900,11000,14200,16400,18400,21400,24400,27500,41800,36900,43600,60100,58300,59600,70600,60900,81300,89500,110700,81500,81600,104600,92800,120000,106600,118100,96200,108800,110900,122100,111600,119800,150100,174600,169100,153300,160800,156900,193300,170600,209100,283100,253000,217400,250800,268400,224800,266900,317000,316700,341600,342000,310400,417000,583300,358400,437900,358900,357700,853100,440900,423100,405700,675300,590900,544300,548600,553900,504300,505200,595200,525300,639900,633600,584100,828500,633300,717400,777900,672100,743100,678900,809400,752400,854100,846300,699700,873000,700200,699800,855000,792400,765300
493,300,900,1500,2800,5300,7500,6100,10100,11200,12700,16400,17700,18100,19700,29000,38900,38300,42500,52300,63200,52700,64200,64300,76400,90200,108400,78300,84300,100400,103400,117100,103300,119300,97800,117300,111700,130200,118200,121700,137700,165600,184200,147100,152600,159800,194600,166700,204200,279500,234900,204400,252000,261900,229200,281000,297700,326100,318900,337400,316000,413100,611200,341000,352200,387200,373900,758100,463400,425900,392600,671900,632700,524900,559400,532900,522000,511600,590500,528200,603700,608400,594700,804300,590900,705400,740100,650900,756700,683600,795600,717400,672100,807300,703400,867800,689200,714400,868600,760900,776400
494,200,1100,1500,2500,5700,5600,5800,9600,11400,13100,16000,19400,19800,23000,26000,41800,37100,40800,55300,63200,58800,60600,70100,87200,93000,102100,81100,80500,106400,102100,119100,118700,122000,96800,107000,112600,127700,118200,123100,142600,167200,178300,153400,149000,166600,192500,170000,203600,292300,245100,208500,240200,279100,225000,266900,299200,314700,322800,337100,317200,413900,635400,336600,371400,378900,333000,719400,469400,440400,380700,675100,624500,526300,531700,536600,519100,511000,588300,531900,613000,653300,552000,763500,603400,708600,750100,698500,767200,676100,771100,726900,661400,847100,693700,876000,722700,738000,856900,782900,786700
495,400,600,1400,2500,7600,6300,6100,9700,12300,14600,17300,17200,19600,20900,32700,38200,42000,40000,50100,61300,55200,71300,66200,74800,91000,105500,80600,83600,114600,104400,113800,98100,119900,97900,124100,109700,126100,113300,123800,146500,169300,169500,150200,149500,162400,206700,169700,207600,268800,254000,202300,235000,272400,231000,284200,313700,313800,306400,321500,310300,417300,659700,348600,377200,379700,373300,786200,466300,438300,389300,682100,598300,551600,540600,556400,519000,532600,603400,521200,669900,632500,550200,762500,589800,705800,723000,667200,777200,670700,785800,712700,656800,837700,718800,861500,707400,718500,846300,788200,798200
496,300,3200,1600,2400,9100,7400,7000,9900,10400,13700,17000,16900,21000,23000,27900,39200,37000,38000,55800,61400,60000,65500,65000,80500,96700,98900,77200,81500,100900,98300,113700,101200,109900,100600,119200,106200,121200,111600,123100,145700,171100,176000,152000,161600,159800,193400,169800,213500,288900,248800,207000,231000,283200,237900,262700,298300,312400,316500,335000,310800,425700,622400,340100,374400,366100,358900,719600,471000,424100,406000,681800,614400,514700,532600,570000,490900,545400,656000,535700,638200,661100,523400,765800,605300,705700,742400,666200,748200,712500,777900,712700,668000,820600,838600,889100,674500,739000,840100,766300,765500
497,300,1100,1400,2500,5500,5700,6500,9500,11000,13600,14800,18900,20600,21900,28200,38000,36100,38700,55000,59200,57200,73200,67100,99600,93300,107100,76800,77400,93400,103400,118300,102500,115400,93900,120600,106900,123300,108600,133100,146200,166900,176800,150200,158400,156900,178800,169700,200100,282200,260800,211900,242100,276500,236600,276800,307800,330500,331800,333300,309500,411900,614300,331200,360900,363100,353900,791000,469600,430900,389000,675800,604400,528900,540000,571200,496900,570300,596900,544800,623400,627800,493500,805400,612500,693400,746000,641700,749500,889400,815600,741200,667000,858300,669900,877700,742000,755600,842400,782900,769500
498,400,700,1700,2500,6000,6500,6400,10300,11900,14300,15500,18800,20400,20500,26300,45200,37000,42900,51500,57200,58400,66600,71200,69700,89200,98400,79100,83900,96800,112600,113500,102800,120800,99700,122900,104600,125700,110600,125000,162600,167000,181300,148700,167500,164100,198100,162500,214800,282800,251400,211300,220800,282600,246800,292100,316500,313600,325400,333100,320400,420300,533800,339200,345900,344900,355800,745600,453800,451800,401900,670900,605200,523300,514700,553500,497600,1205800,589400,540600,606800,716800,519800,792100,585300,735100,738300,660300,850000,711400,874100,744400,657000,844900,672400,871400,735100,704400,983700,772300,785900
499,300,900,1400,2400,5300,5800,5600,9900,12300,14100,16000,18900,20000,25400,27800,40200,37500,42700,51600,58800,54900,64100,62800,74000,91400,101600,80600,85200,99700,105600,123200,105800,123400,99800,108200,111200,126500,112700,124100,144000,170400,170300,146900,162600,170700,191100,160500,205700,277600,244000,197500,243700,286100,233900,260500,311200,328900,307900,316300,330300,401600,471500,345500,360200,362100,372500,734000,459400,434000,378400,665200,642200,533500,546500,604300,494300,792800,637400,544000,638300,605200,527700,823900,605500,702200,728900,678400,754000,672700,643200,731400,646400,831800,695600,907300,710000,704500,751200,773500,754300
500,300,1200,1500,2800,10000,6600,5200,9500,12000,14100,15900,17400,21100,23300,28600,37500,39800,43700,51800,64000,74600,67700,70900,169900,93000,110200,78100,74600,102900,119000,114000,102000,121300,93600,107200,114600,125400,116100,126900,157600,162100,276000,156700,165000,160300,188300,168800,197200,277600,248000,192500,242700,267500,239700,277900,305300,322000,325600,329700,321000,416400,471600,336500,357800,377100,366700,747600,449200,435100,391900,700500,602500,543500,521600,636200,498400,769800,597800,646200,621000,613500,518200,788900,619200,709800,728100,687100,788400,736300,639100,731300,659500,840800,707600,870800,704900,714300,759900,762100,774400
501,300,800,1500,2900,10600,6100,6100,9600,13100,14200,15800,18200,18700,19600,30500,42000,39300,38900,55000,65700,69900,69300,70700,100600,93800,106000,78400,83600,104600,95700,120900,111700,117000,99400,102500,105900,130300,115800,127100,143000,169700,177700,151300,161200,166400,244300,165600,206700,274500,249700,193400,249900,273400,233600,277200,310800,320200,334500,350400,320300,401900,446600,339600,368700,374400,355700,718000,467800,423500,467800,680900,610100,508200,539900,598500,507700,792000,598800,556300,621900,560300,545200,793500,617500,701400,739900,696600,772800,705500,662000,715500,643700,828700,706800,925300,675400,889100,771700,793000,768900
502,300,12100,1700,2500,6300,6900,6300,10100,12000,13000,17500,18300,21900,18400,29300,40900,42300,40100,51100,62800,60000,65500,74500,69400,94000,96600,70500,80300,123800,95400,121000,101600,111300,95400,108100,106600,126500,113400,122400,140400,167600,185500,153700,156300,154300,186500,165800,211200,267800,247000,198000,263600,292000,249500,254200,325900,320900,321100,331500,333600,397600,479800,370000,359500,362100,354700,732000,448700,424200,381100,684300,605900,521900,535300,608600,511400,782800,615200,548600,628500,573600,529800,769000,611800,692800,728300,658900,781300,686500,655000,782900,686700,850900,692500,885600,734000,933800,745600,767000,782100
503,400,1700,1400,2400,7800,7400,6100,10300,11600,14000,17200,18600,19600,23800,31000,44000,38900,43600,54800,63000,51600,74300,82300,82400,89100,102200,77000,87400,103600,97100,117000,100300,114500,95000,109200,109100,109500,118800,131800,151600,160900,176800,147700,164100,163500,198500,177100,203800,281500,257700,198900,235000,278400,246500,276000,310200,317400,351000,309200,313100,417800,422700,403800,336300,372100,364400,722700,439500,449600,401700,677300,624200,761100,540400,616400,503300,783800,594000,519400,641900,583600,532100,805400,621700,704900,759900,684400,790700,686700,638700,727100,659900,824600,703900,869600,697800,899800,765700,803700,746300
504,300,800,1500,2400,5600,6600,6300,9400,10300,13400,16400,18100,22400,20200,27500,42800,40200,38800,52200,62800,52700,66400,76000,96300,87400,99700,76300,79900,91900,99000,118100,103200,113600,93800,101000,105500,123400,110900,126200,145500,165300,175600,148300,165400,163100,189600,169400,206500,317600,245500,212400,245800,277800,226500,272200,316700,306100,324300,326900,325600,442600,438300,340300,359500,363000,365900,680300,477300,448600,382000,669200,601800,482000,540200,612500,473100,530000,585700,545100,599100,559300,541700,756900,597500,751900,729900,672300,776700,711000,764200,710700,663100,807800,692200,868000,732800,901400,759200,778000,756600
505,300,800,1600,2400,5900,7100,5900,10600,11700,13200,16300,18400,21400,19800,29400,44000,38600,41300,53600,57300,60400,64500,69200,94800,91000,94900,84800,77900,102400,143800,121800,99200,122400,97300,99000,102900,131400,118800,133700,143900,164900,167100,165400,165300,162300,196100,177600,205100,316400,248600,194800,231400,290200,235700,260600,316700,325600,324800,301600,359200,431900,409500,349200,344500,352900,344000,1713300,471800,419100,404000,671700,609200,517300,529800,597100,495200,532400,605100,551200,636300,539700,547700,772400,610800,645300,733900,652900,776100,691000,832600,719500,667400,821200,684500,861000,727400,927500,762500,776600,779600
506,300,1200,1700,2500,6900,6100,5800,9400,12200,14200,16400,18900,21000,18700,28600,37200,36700,43600,56800,56200,57800,65400,76500,103100,91300,105800,81800,81500,97500,101800,107700,102700,118400,95500,102700,107900,123700,118000,125500,154700,166000,179800,152500,158200,155700,178900,173400,204400,797900,246900,195500,245000,259900,225300,273300,315700,317400,312600,346500,309300,428200,410300,342900,364500,371700,370900,1559200,456000,434500,396600,682500,607500,430800,540700,426400,505200,553200,615800,541300,624700,575400,522700,821400,629300,622600,771300,651100,750300,684000,818100,721200,677500,812000,694000,865100,696900,899400,736100,782300,743700
507,300,1500,1700,2800,5900,6500,6000,10100,11700,13600,16400,17100,20600,20000,27500,38600,37000,44400,49600,63500,55000,68200,78000,94700,87500,92200,78300,82000,99300,113100,118700,101800,115200,99800,105400,106800,121400,111800,126200,138200,165200,175300,151800,160100,168400,190100,167300,220800,665300,238200,206600,223100,284100,236100,350900,300400,313800,331000,313500,327500,473900,413800,349500,361100,361200,362800,422800,464400,416300,367500,658100,606900,774700,550200,428300,503700,549500,602800,544800,664800,582100,551500,794500,630200,646400,695800,654000,755500,688600,796400,703200,668100,821000,692100,913000,717500,876700,754000,790000,748600
508,200,1000,1400,2400,6500,7100,6100,10400,11800,15000,14900,17600,20400,17800,31400,40200,38600,45000,70600,66100,61000,66700,73400,95000,89900,99800,74100,81700,94600,102500,118200,109700,120600,95500,105700,109000,119600,117400,117700,143900,169500,178100,152500,148600,170100,217500,160800,218100,294400,249800,213000,229100,264900,231900,280800,338200,326900,313500,322200,331000,582400,407100,345600,328300,366900,374300,438600,458800,421500,387500,702100,593200,542500,543100,429100,504000,592700,599500,548600,619200,498100,539500,793400,592300,668100,740500,661500,751200,683800,798400,723800,724700,821100,719700,877300,714800,895300,737200,776500,750200
509,400,800,1600,2700,4600,5700,7000,10100,12200,13600,15400,17700,21500,22500,27200,38200,39000,47400,75900,59500,60200,63900,65900,95100,96500,96300,76000,83000,92100,103400,116600,99100,116600,96100,101400,104000,122400,114200,125000,154700,171700,183200,157900,157200,166200,197100,170000,194300,278300,243900,210400,231200,265400,227800,263300,327200,311900,320300,324300,320200,550900,490300,345000,348000,352400,352700,519900,448800,450200,389800,669800,613900,531100,534400,449300,495000,539400,608800,529700,635200,493200,544200,767800,629700,662300,716400,676000,787000,684400,834800,725800,762400,807600,696400,876000,681800,900800,743700,760600,786900
510,300,1000,1600,2800,5600,5700,6300,10200,12200,14800,16500,18200,20800,25100,30500,37300,35900,44200,60900,60800,56100,68700,75600,83800,87400,99400,77700,84300,101800,106200,118400,106000,118300,100900,103900,111300,117900,116400,132800,149100,170300,179100,155100,154200,159700,185300,168400,204800,274000,256200,206000,249100,255300,226600,300600,324600,302100,322600,326600,317900,526700,494400,359800,373300,359200,407300,446400,451300,440300,395600,630600,612100,552600,533800,427400,494000,476000,619500,534800,631800,513000,518000,802500,601600,627900,748900,683300,751900,692600,805000,744200,661100,836500,754500,846000,709000,968400,745400,796000,765300
511,300,800,2000,2400,6100,6700,6400,9800,12200,14000,17400,18000,21000,24900,28300,38300,34800,45400,45900,89500,58900,69100,77800,100500,91800,119200,78900,80700,111300,101300,120700,101400,126000,96300,101500,112000,121200,111800,126200,154100,168200,166500,144800,155400,163900,194500,169200,223200,323100,243500,208100,238700,287600,228100,314100,306900,334900,332000,328900,324700,547800,470100,377600,347800,368500,364000,453500,453900,409900,388600,585600,603000,551600,550600,445900,512800,460900,619500,571900,629400,509300,541900,832700,661400,650300,722600,640600,756000,655400,846000,731500,672000,818700,701400,860800,691300,886200,753200,765200,763600
512,300,900,2100,2700,5000,7100,5700,10200,11200,11300,15300,19400,21200,178500,26600,39000,40600,42700,52800,68200,65000,71000,68600,90600,85500,115900,79400,83400,240100,96900,120300,94700,118500,93100,111500,108700,131000,120400,123500,144700,175400,176600,152200,158900,162200,181400,166100,210900,281200,233100,202000,243600,266100,234300,296100,303300,321200,324300,322200,321400,531700,489500,380100,354700,370400,357200,432900,467400,407700,372200,582100,618600,546700,529100,430700,726200,462500,588300,524000,628200,501600,544100,745900,619400,651900,819400,670300,772900,671000,822300,730600,667500,881100,687500,835700,707000,873600,764100,790100,777000
513,400,800,1500,2600,5300,8100,6600,10100,11300,13200,16100,17900,21500,62500,28600,43700,39100,39900,49600,59400,59500,67700,80700,86300,91300,199700,82500,76200,100500,104500,117300,103300,120100,100400,107600,111300,118200,122200,124500,199400,165100,173700,159800,169600,163700,191600,173400,201600,277000,248600,196500,233600,275800,223200,262600,310600,314200,342700,354700,325000,582900,449100,343400,475500,370000,367000,452300,480700,424000,404200,591200,608400,548800,521800,447000,765500,479200,573300,556800,629000,501200,528500,772900,603800,639000,721400,651400,750700,681500,827900,720600,652300,824500,678600,836600,728200,919100,741800,783600,766300
514,300,800,1300,2900,5600,7900,6500,8600,13800,13900,15600,19400,21800,94400,28000,41300,42300,43300,54600,56900,55700,67500,81000,86500,95100,156700,75800,81100,88600,97400,119800,96300,111300,104300,109300,110600,122800,114500,124800,147300,164900,183600,144000,167900,159100,212500,168400,231000,278900,234000,210100,248200,276400,231600,294000,299000,300600,314100,360900,305800,545600,406900,372900,399200,371700,349300,424500,457600,417000,381200,580200,609900,550000,556600,440900,768300,460800,575800,530800,611900,507800,549300,787500,613200,632300,1286200,671600,777400,670900,832300,694200,677800,853800,692900,871200,726000,923200,781100,817600,816400
515,1000,800,1600,2700,5700,7200,5800,9000,11200,13900,16200,17700,21400,31400,26700,36600,35700,46000,59000,61200,60600,65900,69500,81200,90100,96600,75100,86500,97000,100400,121800,107300,117600,102100,106600,104600,129700,116100,121700,150800,170900,177400,154900,152200,159300,184500,160600,204400,288800,251300,205200,265200,268300,243400,283300,322600,316000,329300,341000,322800,475200,396800,358400,386800,369500,358000,419800,462500,428000,379800,577600,604300,556900,588700,439400,747700,481900,595600,554500,636700,493900,527500,774200,630100,614600,703000,661900,724200,684200,804400,732800,662400,825300,679700,904000,715700,904300,746800,802400,787600
516,500,700,1500,2800,4900,7500,5700,9100,12200,12900,14200,16900,20800,54000,28700,37300,36400,45600,57800,58400,60300,70700,118700,77800,87100,157600,77800,77600,104200,100800,117400,115800,111900,96100,103000,104000,127900,111700,122500,155000,170900,180500,147900,161400,165900,207800,166200,196300,287700,241700,201400,250000,276300,231500,294800,327200,317000,337700,364500,325000,428900,409800,357300,409600,347600,361400,426000,450300,437300,387100,557400,589800,561700,535200,440500,787500,464000,580500,529500,656500,499100,539400,793700,630800,601500,1266700,671200,767700,697600,818400,702200,635900,837300,697500,889000,724500,891500,739000,783500,742600
517,400,800,1500,2500,4300,6100,6100,9800,11700,13500,14700,19000,19900,29400,30100,34300,40000,42000,56100,60200,101400,67400,65800,91500,90600,122500,77500,85200,93700,97000,116400,96000,118300,94500,106700,104800,122300,110700,131400,160100,171200,184500,158800,162400,159000,189700,165800,199100,273500,252500,212900,247300,272100,237600,273400,319700,321900,324600,343300,317700,401700,390400,362700,404700,383600,371600,423100,459600,426500,380500,579400,588600,533500,528900,441800,803200,488300,597600,545000,604800,501900,529500,804300,608800,611100,817000,653300,756100,675400,822800,719700,673000,851000,681400,890900,701200,941300,742700,778800,766200
518,300,1000,1500,2300,8900,7100,7000,10700,11000,14500,16100,18000,19500,50100,26200,47500,38300,43800,52000,58200,70900,64200,68100,77300,82800,109500,77800,82300,96300,99400,115200,98400,120300,99600,102800,107500,128400,114300,153800,133400,169900,174700,158500,155700,168300,177600,175000,207000,286400,256800,219300,227700,270500,219600,282500,312000,323000,309000,342700,316500,439000,400800,352100,390800,357200,343400,3303500,436000,439700,390500,569600,619600,532700,538500,451000,763000,468100,603600,536000,637200,495500,551100,770500,596500,637200,725000,682300,825900,677200,833600,738000,654200,839200,664400,926300,716200,903400,743000,790300,807300
519,500,700,1500,2800,4800,6100,6100,10600,11400,13800,16200,18200,22300,59500,26800,39500,38600,41000,50700,90900,60700,66400,70100,74000,91700,102700,78000,77500,94500,103200,125600,96600,121300,97400,102600,108800,131300,112800,126300,144100,161700,175300,154000,151500,163700,210900,176300,203900,288300,254100,222900,256000,268000,229300,275600,306200,312800,319500,364800,304700,418100,401800,348400,391200,370100,366700,926000,459600,421100,392500,562900,609000,528500,541700,426900,756200,485200,573900,532900,660800,511300,552500,797100,587600,787500,723400,654800,740100,661100,805600,739600,658700,837500,692300,865600,695700,1065100,876100,783200,756100
520,500,1100,1400,2900,4400,6200,6400,10100,11900,14300,14300,16900,20900,32800,30600,39500,37500,38400,51200,60300,61100,68500,62100,80400,94200,107800,76800,82300,99100,101700,119500,105100,113500,100200,100300,106300,120800,112700,128100,143100,169300,171100,157700,163400,172300,191600,164400,195500,260700,247100,202500,241600,278400,228200,287900,294800,322400,317100,349600,316200,407600,395700,350800,376300,360700,339200,475100,490200,430500,401400,563500,600600,554200,541800,438000,808000,476200,588900,551200,629800,500500,527600,771600,599800,643400,751300,676000,759500,680700,821800,734300,656700,835500,671300,878900,702300,899800,817300,748200,791200
