Prueba,Tama�o_10,Tama�o_20,Tama�o_30,Tama�o_40,Tama�o_50,Tama�o_60,Tama�o_70,Tama�o_80,Tama�o_90,Tama�o_100,Tama�o_110,Tama�o_120,Tama�o_130,Tama�o_140,Tama�o_150,Tama�o_160,Tama�o_170,Tama�o_180,Tama�o_190,Tama�o_200,Tama�o_210,Tama�o_220,Tama�o_230,Tama�o_240,Tama�o_250,Tama�o_260,Tama�o_270,Tama�o_280,Tama�o_290,Tama�o_300,Tama�o_310,Tama�o_320,Tama�o_330,Tama�o_340,Tama�o_350,Tama�o_360,Tama�o_370,Tama�o_380,Tama�o_390,Tama�o_400,Tama�o_410,Tama�o_420,Tama�o_430,Tama�o_440,Tama�o_450,Tama�o_460,Tama�o_470,Tama�o_480,Tama�o_490,Tama�o_500,Tama�o_510,Tama�o_520,Tama�o_530,Tama�o_540,Tama�o_550,Tama�o_560,Tama�o_570,Tama�o_580,Tama�o_590,Tama�o_600,Tama�o_610,Tama�o_620,Tama�o_630,Tama�o_640,Tama�o_650,Tama�o_660,Tama�o_670,Tama�o_680,Tama�o_690,Tama�o_700,Tama�o_710,Tama�o_720,Tama�o_730,Tama�o_740,Tama�o_750,Tama�o_760,Tama�o_770,Tama�o_780,Tama�o_790,Tama�o_800,Tama�o_810,Tama�o_820,Tama�o_830,Tama�o_840,Tama�o_850,Tama�o_860,Tama�o_870,Tama�o_880,Tama�o_890,Tama�o_900,Tama�o_910,Tama�o_920,Tama�o_930,Tama�o_940,Tama�o_950,Tama�o_960,Tama�o_970,Tama�o_980,Tama�o_990,Tama�o_1000
570,900,1300,5700,4000,6600,9200,18000,12600,28100,19600,28000,29000,29900,46700,49100,54700,49400,94000,67000,72200,71300,97600,130000,95600,122100,111700,150100,118600,164900,137700,180300,154400,162600,167700,172800,236800,246300,208800,216300,293100,295200,310300,320300,273800,358700,374900,382900,467100,376100,413600,363600,471700,482200,450500,405500,528900,638400,456300,486300,555400,629100,636200,591500,698800,561100,594500,684000,643700,685100,813900,985700,703100,728200,736300,950000,1393900,847200,1006200,906100,836900,868800,1113700,898000,1371000,1194000,1056300,1263300,1295200,1168800,1165000,1089100,1101700,1224200,1232700,1200100,1357700,1186500,1238600,1274000,1299600
571,600,1400,5900,3800,6000,9400,17500,12300,27200,19900,27300,28400,30200,45700,49500,54900,49600,114900,64300,68900,70300,96500,130800,106100,117900,111400,147700,119200,162000,136500,179700,153000,162800,167000,174500,235800,243800,209100,215500,293100,295900,311200,322100,274300,360700,408900,381200,468800,386600,415900,364300,472200,481500,447500,403200,528300,575200,454400,487200,542900,630600,634800,575700,698600,562900,594700,675100,643700,688400,817200,993600,703700,725600,733400,952300,1498300,847900,1009900,907200,834800,867000,1112700,897200,1358100,1189600,1065200,1259800,1276100,1163600,1342500,1088200,1103900,1210500,1230200,1203200,1342800,1186500,1239600,1270300,1296300
572,800,1400,6100,3600,6200,9400,17500,12300,25300,20100,27600,29600,30700,45300,49800,55200,98000,155300,68100,70600,71100,97200,129400,97000,121300,111800,149600,119800,160200,135200,180400,152500,161800,167800,174600,236700,244700,208600,215000,294500,295700,310400,325200,273100,360400,373900,381600,467600,416200,388700,364400,474100,484300,448400,403100,527200,562700,497000,486000,546400,628700,633000,582300,700000,561900,592100,669100,642200,687600,751500,995600,700700,728700,734600,950700,1470400,848800,1010000,907400,839000,869500,1113700,898600,1359000,1195400,1055100,1259700,1274900,1164000,1345400,1090900,1102900,1239300,1230500,1203200,1354800,1189500,1236200,1273200,1298900
573,600,1500,5900,3900,6100,9100,17300,12700,39700,19400,27400,28600,29900,44600,50600,55100,53000,138700,65800,72200,71800,96800,132400,96200,121400,112100,147000,119100,160700,136800,180300,153100,162000,167700,174600,235400,247000,208200,215300,294400,326400,310400,324600,273300,358100,390500,381600,469500,380700,389600,364600,474000,487200,451100,402900,531200,564200,455000,484800,563700,629800,631900,581800,699700,562700,594400,658000,644100,683100,813000,990800,702100,728200,735100,950900,1464600,846300,1009500,909400,835500,870600,1110900,899900,1355200,1192300,1054700,1266800,1272300,1160900,1074400,1088700,1139700,1225800,1232600,1200000,1359700,1186400,1425900,1270600,1445700
574,500,1200,6000,3600,12200,9400,17500,12600,51700,19400,27400,28000,30000,45000,50100,54200,49900,132400,66000,68600,70800,96600,130800,95300,120800,111300,148300,118900,161600,136000,181200,152600,162100,167500,173700,237300,245900,209000,215000,300800,297100,308900,323100,274500,357200,374500,381500,470200,369800,409000,364600,473500,485300,445800,402600,527700,563700,455400,485600,544900,625400,633900,582900,699000,562500,592700,665900,643900,693000,732200,984400,702000,728400,734700,941000,1459500,847200,1007000,909300,836700,870500,1112400,902400,1355900,1190500,1056000,1266000,1275300,1164200,1302000,1091600,1105200,1221100,1232700,1202300,1339400,2590200,1379700,1272500,1309200
575,600,1200,5700,3700,6400,9200,17500,12900,35300,19700,28100,29700,30000,46300,49700,54300,49100,101500,66500,71300,71200,97300,129500,106300,144500,110800,147400,118400,160800,137000,179200,151700,160800,167800,175000,236900,244800,207500,215200,295200,295600,310300,325000,273800,359200,376400,381800,492700,356900,387800,365100,471100,488700,482300,401900,528700,562100,456200,484800,537700,649100,632700,579100,700800,563200,593700,646400,643400,686400,760900,989500,701000,726700,734900,951700,1451400,847300,1009100,909200,833500,869800,1112700,905400,1357200,1193200,1059400,1265100,1274600,1224600,1186600,1090100,1104300,1213200,1227900,1200300,1347800,2732900,1386900,1335100,1308900
576,600,1400,5500,3700,12900,9300,17000,12400,25200,19900,27100,30000,29600,44300,49700,54800,48900,82200,65000,70400,70900,95600,130000,96300,119200,111700,147500,119000,164200,137200,180800,152600,160900,169100,174600,235800,247200,207400,215700,294500,295900,310100,323900,274800,365200,374300,381000,497000,355600,371000,363500,474700,483500,450100,401700,529600,563200,454500,483400,537600,631000,636200,580100,716600,563000,592300,666900,643700,684800,724600,986800,702400,729900,758300,948600,1372900,847800,1008900,907400,835000,867800,1120700,903400,1361200,1193400,1047000,1265900,1276200,1183800,1204600,1091700,1105000,1209800,1230000,1203000,1339900,2353300,1383200,1475200,1309600
577,600,1300,5700,3800,5900,9400,17400,12300,34000,19800,28400,28100,30600,45000,49900,55100,55500,81200,66800,70800,70600,97300,128500,95400,118600,111900,147700,119200,160300,137500,181900,152800,162600,167800,175800,237700,244900,209100,216500,294000,296900,310800,325400,273600,357700,374100,379900,469000,356700,371800,365200,474600,485000,477400,402900,531300,563200,455600,483000,542400,624900,638700,583700,722000,563400,593100,660300,640900,686100,758100,989500,702900,727900,735400,949300,1410700,847400,941700,911800,834500,870500,1105200,905300,1390400,1192600,1057700,1285000,1273700,1161300,1341600,1086600,1107200,1318900,1233800,1322200,1329700,1992800,1381600,1556000,1307700
578,500,1400,6000,3800,6400,9000,17600,12500,40900,19500,27900,36400,30300,49500,50100,54200,57300,76200,65500,71300,70500,97700,131700,94900,121200,112300,146300,118800,161000,135200,180100,153700,162800,168000,174400,236500,246000,206700,215800,292000,295000,311600,323900,273800,357600,374600,381000,468200,376700,372000,362700,472400,483100,478800,401000,547200,564600,455300,481900,578400,627500,639100,581200,698100,575400,594700,648500,644500,686500,727800,991600,701300,729000,733100,947900,1425100,845500,831100,908100,835200,867300,1104200,902200,1357600,1192600,1055600,1598900,1272800,1037000,1344500,1091200,1103700,1213100,1230300,1500300,1345500,2045100,1387300,1585900,1308300
579,600,1300,5900,3700,7500,9300,17700,12600,26900,19900,27300,33400,30300,45700,49500,54400,61100,79600,64700,72300,70100,96200,134400,95200,118200,110700,147400,119100,160200,135400,179000,152900,161500,165700,174700,238200,246000,207600,215500,294200,296000,310900,322300,273800,359500,375500,381400,466800,371900,383300,362000,528700,484500,448200,403400,528900,563400,486600,488100,543000,627600,639800,585100,697500,562700,594900,673400,642900,687000,743100,1008400,781800,729600,733500,941200,1427000,844800,804900,914000,836500,867800,1106500,903700,1357200,1201200,1048700,1265900,1278500,1038800,1342400,1090200,1105200,1211200,1262500,1504300,1377700,1646700,1383700,1584100,1308200
580,600,1300,6000,4100,6300,9300,17900,12400,27600,19700,27800,38400,30600,47500,50200,54700,60400,83300,66600,69700,70700,96300,132400,94600,122000,111700,147400,119000,161000,136700,179600,152500,161700,166400,174100,237100,246000,208600,216000,294500,296400,309100,325500,274600,359500,374700,397900,467700,375700,378500,362700,474600,482700,456400,423000,526400,563600,463500,486400,552400,628600,639400,584700,697100,563700,594000,658100,644000,686000,734900,986400,879400,726400,735500,951700,1259900,845100,801400,906200,833200,905700,1104900,904600,1358000,1201100,1049200,1277700,1278300,1044800,1076500,1089900,1103800,1213500,1237600,1512200,1379300,1505800,1384500,1582400,1306700
581,800,1300,6000,3700,6700,9400,17000,12700,26200,19700,27600,29700,30400,44900,49700,54200,48600,90300,65000,70000,70700,96500,133900,95400,120900,112500,156000,119400,162200,137600,180500,153000,162200,165900,172700,236600,246700,208000,216500,296100,296700,311900,322900,273500,360500,375000,365700,470800,368300,385100,362800,472500,481400,564200,401400,528700,564300,456900,489400,539800,631800,637800,584900,698700,563500,594100,654300,644100,686500,742100,1056200,881300,730000,733700,950500,1186400,847500,803600,930000,833600,909600,1108000,903500,1369200,1203000,1105700,1267900,1305300,1044000,1290000,1085800,1107500,1211900,1236300,1499500,1368100,1534600,1387000,1583300,1306800
582,400,1200,5400,3400,6200,9300,17500,12500,26300,19400,27500,28300,30100,47500,50300,54700,49300,96500,65900,72800,71200,96200,132800,96800,118200,111200,185000,119200,162100,136900,180800,153100,161500,166000,174500,237000,246300,241400,218100,292900,295700,350500,321500,273200,360500,371500,363700,469700,372800,397300,362700,471500,483200,453400,403100,531800,565100,455100,484400,548000,626500,638400,586700,698900,563800,592400,667500,643300,684600,738400,985400,879800,727100,732500,953600,1184300,845200,800500,908700,834900,869100,1103600,903200,1368000,1207500,1056300,1265600,1275500,1043200,1196000,1088300,1103200,1208000,1237800,1500400,1348300,1508400,1385900,1582500,1307500
583,600,1200,5700,3700,8000,9200,17900,12400,28600,19600,27500,29000,30000,46400,50300,54300,49200,73200,66000,147200,71500,97500,134100,95400,138900,111300,146000,120000,161800,136100,179400,153000,162500,166800,174200,236900,244800,228400,217100,294800,296000,309800,321400,274200,358500,374600,347000,466900,376300,381300,361300,473700,483900,453000,402800,527400,563200,457100,481100,512100,629500,638800,577000,701600,564100,593100,664600,645100,684800,732800,985100,877500,727700,734200,940500,1185700,1113300,802200,900700,836000,865600,1105200,904600,1368100,1202300,1598200,1267300,1276900,1042700,1170200,1107000,1106400,1212800,1237100,1499500,1342300,1505700,1375300,1579000,1308800
584,600,1400,5700,3600,7000,9600,16700,12400,27600,19800,27800,29700,30200,46900,49700,54600,50300,66600,64700,95500,71100,96200,132400,95200,155800,112500,146500,119000,161700,137000,180700,153000,162500,166700,174600,237700,245300,208000,216300,295000,295400,309400,322000,274600,358600,374800,351000,468600,365000,371600,361200,474400,484300,448600,402000,529700,565800,453500,481600,484900,629300,639400,578900,695200,563600,595700,1005700,645100,683400,733900,986700,877700,726800,735200,947500,1190200,1531500,801400,900800,838600,867700,1104400,975100,1368400,1196200,1439200,1267800,1279800,1045800,1316300,1090800,1104100,1695500,1239200,1502600,1334800,1507900,1428500,1584600,1344500
585,600,1400,5600,3800,6400,9100,17100,12100,26700,20300,27300,28300,30600,44500,49800,55400,52400,66800,67400,70000,71300,96200,133900,94100,131400,111500,148500,118500,161800,136700,179600,152600,162600,167800,174300,236700,270900,209400,219500,294100,298000,311700,321700,273700,357900,373400,352500,468300,368700,372400,366100,474100,480000,448700,401500,528700,564200,456900,487400,483400,627900,636400,581100,699700,560000,596200,910900,645300,682800,734500,989100,879800,727400,733700,969900,1184900,1346800,801300,901600,833600,869300,1106400,898200,1369800,1206700,1459700,1265500,1274200,1045400,1076000,1088300,1104700,1276400,1279200,1507300,1345200,1512100,1374100,1907900,1658800
586,900,1200,5800,3900,6500,9200,17200,12300,31300,19300,27600,29700,29700,47600,50100,54700,49100,67100,64500,70800,70600,97200,134000,95300,137000,112200,147900,118600,160400,137600,179200,152100,171000,166100,174800,237200,243800,207900,218100,293000,296500,309500,323400,273600,358800,372200,344600,469300,362700,372800,363900,474300,481500,451200,401300,530200,563200,455100,485500,484200,628400,636200,647900,699700,561900,595900,890800,644900,934700,736000,987000,880200,759100,734800,943000,1186900,1345500,803400,901100,835400,868200,1108400,898100,1369900,1194400,1477200,1265800,1274700,1044500,1327000,1090300,1104000,1225900,1286500,1500300,1340100,1502500,1371000,1273900,1638200
587,600,1300,6300,3900,6300,9600,17500,12500,28300,19800,27500,28900,30600,48500,49800,55300,49500,67100,65800,70000,71100,96500,158900,96200,119100,112100,147200,120000,161100,137700,180000,154300,162700,170800,172600,236100,247100,207100,219400,292900,295300,310600,324900,272400,359100,373800,344500,467900,351300,372200,364900,472800,482500,449500,403000,530100,562500,456400,486100,485400,629700,667000,625000,699000,561800,592900,889000,643900,1095200,740200,986100,877200,727100,737100,953400,1182400,1403200,802700,902000,864100,868400,1106500,896800,1364800,1195000,1502200,1268200,1272200,1045500,1342800,1090600,1160700,1225000,1239000,1526900,1329800,1506800,1372000,1274500,1633800
588,800,1300,5600,3600,6100,9200,17600,12400,27100,19600,28100,27700,30600,63100,49800,56400,48700,67400,66900,69900,71300,96200,133200,95900,123300,112200,147400,118800,161700,137600,179400,153500,163200,169600,174400,236500,244800,209700,219800,294400,296800,309400,322500,272900,359600,373900,337200,467800,380900,395400,364200,472000,483500,451800,402100,528600,563000,454800,486300,484800,626300,638600,593100,697400,561300,593000,887600,642600,1065400,735600,988000,880800,727000,735100,948400,1187600,1350000,800400,899700,836500,869400,1102100,896500,1395400,1192200,1506400,1268100,1275300,1047300,1243200,1089000,1214200,1136600,1239300,1511600,1337700,1512800,1371500,1273400,1636000
589,600,1400,6800,3700,6700,9600,16800,12200,31300,19700,27300,35800,29800,44600,51000,54000,49100,68000,64300,72000,70600,97400,134000,96100,125700,111600,149000,119700,161200,137000,181500,152300,161300,167100,174600,236600,245400,208100,215300,295100,298400,309600,323900,274300,359100,375200,333900,466400,369900,386000,364200,473900,481000,447100,401400,530500,562600,454600,486400,485400,629900,635100,591700,696000,563100,593700,890500,642300,1042300,733600,983900,878700,727400,734800,950200,1186300,1351700,802000,899000,835300,870300,1123700,898300,1375800,1191700,1366800,1303000,1277200,1044400,1192800,1091300,1217400,1111900,1241800,1506100,1347100,1505600,1373400,1276700,1632500
590,800,1400,6200,3800,6700,9600,17600,12500,27100,19700,27400,31100,30000,44300,48900,55400,49100,76100,66600,70000,70400,96300,134700,95200,123400,112100,146800,117900,161900,137100,179100,153200,161100,169900,174100,236900,244500,208000,213400,293700,297900,311900,324600,274700,356800,374900,392500,470300,377000,394900,365000,472100,483000,450300,401800,527900,563200,456800,488000,484300,627100,639700,594100,694300,564300,593300,889700,654000,1044900,737700,987700,879400,724700,734100,949900,1183400,1346300,800000,901000,835600,872000,1115800,896200,1370700,1198800,1255800,1363900,1274000,1045000,1289500,1094300,1214900,1112700,1241900,1503200,1332600,1504900,1371600,1271400,1636300
591,700,1400,6100,3600,6800,9600,17000,12600,31600,19400,27300,31900,30000,46800,50000,54700,48900,82100,65800,71100,72600,96400,133700,95700,114200,110900,147900,118500,160800,136900,180500,152400,162300,167400,174700,251900,246900,208000,216800,312400,296900,308800,321800,272200,357800,374200,353300,471000,379000,415700,364200,470700,484000,450700,403900,531700,564900,457000,483600,483800,626300,638200,632800,694300,562600,594100,887000,643500,1042900,775500,989400,878400,729700,736400,941600,1188500,1351200,802600,899600,833800,874900,1100600,897700,1371600,1204200,1260500,1270200,1275100,1214800,1071500,1089000,1225400,1109800,1233000,1498400,1397500,1519400,1375500,1273700,1635400
592,500,1400,6100,3800,6600,9500,16800,12900,27200,19600,27600,28500,30200,48200,49700,54300,48900,82500,66800,73500,70800,97800,133200,95700,122600,111600,146300,120100,162500,136800,180600,153400,162900,169000,175000,236000,246500,208700,216800,342000,295800,311100,322600,273100,358900,375300,353900,468800,369900,386300,366400,472500,484500,449900,402100,530600,562400,457300,485900,481200,627900,640500,598400,689900,561800,594300,892000,646600,1047800,767500,986200,879100,726000,736500,941200,1183200,1346900,803500,898700,838800,873400,1104300,895700,1368100,1193200,1257200,1268000,1277700,1232500,1350200,1090800,1305200,1109300,1125700,1500700,1346500,1519900,1378100,1278600,1635600
593,500,1400,5700,3700,5800,9900,16700,12600,26400,19600,27400,28100,30500,43700,50000,54500,49500,75800,66200,499500,70000,95600,132700,95900,120700,111600,148100,119200,162500,135900,179900,153000,161100,167200,174100,237600,245500,209000,216100,325200,294000,309000,322000,273800,359900,374200,354000,466100,354400,391800,365300,472200,483400,449800,403800,527500,564000,457300,485500,484200,626800,638500,673100,693000,563200,591500,1269100,646600,1055100,743100,988800,878600,727300,733600,946300,1200700,1345300,804400,915100,840800,876000,1101700,899700,1319500,1203500,1282400,1266300,1556200,1175200,1344200,1088500,1220300,1110200,1125300,1501400,1334700,1516500,1371300,1271800,1633400
594,600,1300,5500,3800,6100,9100,17100,12500,26200,19400,26800,28900,30200,45900,49200,55400,49600,72500,64800,92500,70300,95800,133400,95100,119300,113300,147400,119200,160800,137300,178600,152300,162400,167700,175300,239700,244600,208300,215000,326100,298200,310100,323500,271700,359500,372800,349000,467300,524600,377200,364800,471400,482300,449800,403100,529000,564000,457500,487800,484300,629400,637600,580000,693800,563900,593800,887500,642200,1039400,743300,1012900,877900,728600,736300,949600,1180600,1344200,801200,902700,841800,875000,1100800,895200,1137300,1211400,1292800,1268600,1675400,1169800,1342400,1087600,1207200,1108200,1127000,1505400,1339500,1519500,1374100,1270500,1673500
595,500,1400,5900,3900,6500,9400,16900,12200,44100,20000,27400,28800,30400,45100,50100,54400,49600,77400,67600,95300,70400,95800,133800,95300,120400,110200,145800,119400,166100,138100,179900,152000,165500,169800,174300,235600,246200,208900,221100,326700,294300,309000,325600,272900,358300,374400,333500,470500,499300,381700,492200,470600,482000,449000,402000,527800,564700,455500,498900,483200,627900,638800,635000,692600,563500,593900,888200,642600,1050200,737600,985600,877900,723900,734600,948500,940000,1375600,859000,897700,839500,873100,1106300,896100,1139500,1201400,1267500,1269100,1733300,1168500,1190500,1087500,1206900,1114400,1123700,1501300,1346300,1518000,1484000,1270800,1817500
596,600,1400,5900,3600,7900,9200,17600,12500,50700,19500,27900,29200,30300,54200,49800,54400,49800,69100,64600,91300,70000,96500,133300,96900,120200,110500,148500,119400,231700,136500,180000,152300,162400,166300,172900,237200,244300,208800,216900,325600,296200,309400,325100,273200,357700,374600,339500,466600,485800,373200,447400,470700,482300,448000,400800,534800,564700,456600,487000,482500,627900,638500,573800,694900,564000,594200,888900,647000,1034700,740600,986900,881100,725600,734700,948900,933200,1349200,802300,902400,841600,874000,1103000,896400,1138600,1203800,1276200,1268100,1284800,1164700,1179600,1088700,1205900,1112200,1137200,1503100,1382100,1519600,1367100,1271500,1633100
597,500,1200,6100,3800,6800,9300,17100,12100,39400,19400,28400,29400,30500,45500,50700,54800,49100,67000,65700,92600,70400,96400,133200,96100,120500,110100,148900,118500,164100,136400,180200,153000,161900,166900,175000,237700,245100,208700,215900,325500,295300,311500,324500,272600,360800,373800,340700,467300,488600,365200,428800,471800,483000,448200,402800,527800,586800,454800,486300,484900,626700,637400,573700,694400,563300,593100,891500,643000,1058100,733300,1005700,878700,724100,747900,949800,931200,1326200,802600,901200,842300,875400,1102700,899500,1141200,1200700,1290600,1266000,1274600,1168100,1346100,1110400,1204400,1130100,1133000,1515700,1368700,1518600,1364600,1548800,1638200
598,600,1500,5700,3700,9700,9200,17300,12500,27500,19600,27800,28200,30200,44800,50900,54800,49700,66900,67900,91400,69400,96000,134100,94700,119400,111200,147500,119500,165500,136600,179400,152700,162800,165300,173400,236600,244800,207900,216600,322500,295800,310100,323100,273900,360600,373300,353500,467100,485800,394000,367100,474900,518500,450500,401300,526700,563400,456100,486000,484400,625500,640700,577100,706600,564800,596100,890700,643800,1040400,738000,984400,879600,726600,729700,948700,910000,1153900,804100,929300,843400,949900,1104200,898500,1135600,1208700,1285400,1267000,1271500,1165400,1336200,1088000,1207100,1108600,1134700,1514200,1345400,1507900,1363200,1607500,1637300
599,500,1500,5800,3800,6800,9700,16900,12400,33200,20300,27500,30900,29900,45800,50100,54400,50200,73200,65300,116800,71400,96400,133900,94900,118300,110600,147600,119400,162100,137200,181300,153000,161000,167600,174900,238200,245600,207400,218400,329500,297800,309800,323200,273100,359100,373500,354100,467800,488600,383100,364300,474800,494400,450200,403600,529900,565700,456100,487800,485200,646600,639200,579400,689900,564300,592000,892000,644000,1052500,732500,986800,879100,726600,727700,953000,912800,1230300,800800,898400,843400,977300,1106100,897200,1138300,1195300,1294400,1263700,1294000,1160800,1073100,1089000,1207900,1113600,1136100,1515700,1348900,1508000,1365400,1604000,1636500
600,600,1600,5900,3700,7300,9300,17100,12700,27800,19800,27300,35900,30200,46300,49700,54400,48900,83500,67200,125800,70600,96200,133400,96400,119400,110500,147900,118500,161900,136200,181500,152500,162800,166500,174100,237800,246500,208200,218400,324100,295700,309300,321800,273900,358300,375200,354600,468900,487700,380500,365100,471400,481700,450300,404900,528200,561200,455600,486600,485000,628000,637500,579800,694300,563100,592500,889900,643700,1042300,747600,986500,877500,727500,730600,948100,906300,780000,801200,900800,841400,979500,1104100,896900,1140100,1190200,1287600,1266100,1271800,1153800,1351100,1085800,1247200,1112000,1137600,1513600,1322200,1506500,1366800,1606000,1638200
601,500,1500,6000,3700,6600,9500,16900,12800,27300,19600,27500,29800,30100,46400,49500,55200,49900,71900,65000,69300,70100,97200,132400,97200,120600,110300,147200,118900,161000,136000,180600,152300,162700,166400,173200,235600,243800,208400,218800,325000,296900,309100,321800,274400,358100,374700,356600,468100,489100,376400,366000,473500,483900,449000,402500,526900,561800,455500,484100,484100,627900,638300,585300,694000,561300,592200,892600,643200,703100,728100,987600,876200,726900,728400,963800,896900,770200,804400,899500,841200,994700,1105900,915800,1159400,1191900,1294500,1266600,1276800,1156300,1169200,1090700,1207300,1110400,1135700,1503600,1338600,1524500,1366800,1602800,1638600
602,600,1200,5600,3800,6500,9800,16900,12800,27700,19800,28300,31100,30400,45100,49900,54900,49000,77600,67300,143400,70300,97200,133100,98800,119200,111000,145700,119100,160700,136000,180500,152600,161800,165900,173800,238400,245600,206000,217400,328400,294500,309100,321900,274100,358800,373500,350500,469100,486800,401000,365000,471200,482900,449800,401200,529500,565800,456400,485700,484200,627500,639200,613000,693600,563000,593200,918400,645200,682400,738900,990000,878800,727300,729100,945200,892600,770300,803100,899000,841800,972600,1105200,896700,1142100,1194700,1298700,1322600,1274700,1156200,1199000,1087700,1205400,1257600,1134300,1515300,1360400,1517900,1366600,1608400,1635100
603,500,1200,5900,3800,6400,9200,17500,12500,27100,19400,27800,27300,30400,47200,49900,54100,49700,72200,66800,79300,70900,96000,133800,94600,120600,110500,146000,120000,161500,137000,179100,151400,162800,167700,173700,238700,245700,207800,217700,324300,295000,308100,319400,273700,359100,374500,335300,468900,486500,379800,364000,472400,483100,445300,400900,530100,563100,457200,486000,483000,626000,641100,596900,693600,563200,595600,888600,641500,688400,723200,988700,877700,723900,728300,949700,877500,769300,800300,899300,841000,970100,1101800,896500,1139400,1194000,1309600,1351600,1274500,1160000,1286800,1087700,1203600,1222900,1133600,1504400,1368500,1509700,1365900,1604800,1678900
604,700,1200,5900,3900,6000,9000,17800,12700,31000,19800,27100,28800,29900,45500,50000,55100,49200,67700,64500,98700,69800,97500,134600,94500,121400,110900,146100,118100,162600,136600,180400,153100,161600,168100,175400,237100,245700,208700,217600,329200,294900,310000,322400,273100,357600,373100,339300,469400,488100,367400,365100,473700,482400,446300,403700,527500,561200,456100,484800,484100,628300,636400,641200,692400,638500,595800,887700,644300,694000,743400,990500,878100,728200,728900,949400,877000,769700,801000,902100,839700,977000,988800,895500,1136400,1194800,1304200,1268900,1314900,1169600,1075600,1092800,1203200,1355000,1135700,1501900,1398300,1517300,1365100,1602900,1654700
605,800,1400,5900,3700,7500,9300,16700,12400,26600,20000,27100,31000,30200,49600,50600,69800,48900,67900,67700,79200,70200,97700,133300,95300,121800,111700,146800,119600,161400,136500,181200,152700,162700,165800,173300,234700,245900,207700,219400,323900,296400,309600,320700,274400,358200,374200,342000,471400,488600,369900,365100,473700,482200,445900,402200,527100,563400,456600,484900,485100,632700,637500,582100,698900,636200,617900,890700,640400,695100,723600,987200,876200,726400,729300,939100,877700,768900,802600,900900,937800,971000,985500,894000,1139500,1193100,1298200,1268000,1275400,1161500,1072100,1086800,1206400,1226800,1369600,1502900,1395400,1522600,1363700,1601200,1636200
606,600,1200,6100,3800,5600,9500,17200,12500,28100,19900,27800,28600,30100,46300,49100,64900,49100,68300,64900,103200,70400,95800,134000,94500,118700,110800,146700,119200,161200,135900,180500,154000,161800,166800,174600,236300,243700,207900,217500,324500,305600,309100,321400,273900,359200,374800,338800,469400,487800,372900,364600,472500,482300,444700,404900,530500,562700,455600,484800,485200,626700,637900,582900,694000,627700,594800,886600,641900,699200,750100,986900,877700,727600,728400,950400,882200,771600,800300,896600,939900,973500,989500,895400,1140600,1194300,2509100,1268400,1274200,1153100,1252200,1088900,1207800,1226900,1279100,1503100,1382200,1520000,1795400,1609700,1635700
607,600,1500,5500,3700,6200,9400,17400,12700,27900,19800,27900,28900,30500,47500,49600,68100,49500,67600,66000,87600,70400,97600,132500,95700,128300,111900,146500,118600,161300,137600,179600,153000,161500,166000,174800,237000,244500,208500,216600,325000,297700,310500,322100,272900,358900,374800,352500,483800,486900,371500,364200,471800,484500,446000,403000,545000,561800,455800,485900,483100,627800,640500,582600,693500,635700,592900,888700,643600,698000,718700,987300,879600,749500,729400,948400,865300,768800,800900,900400,960300,971700,992900,897700,1137900,1235700,2828700,1265500,1277700,1158400,1233700,1088800,1206800,1224000,1288900,1420900,1365700,1521100,1857600,1730300,1637500
608,600,1300,6200,3800,6200,9000,17200,12400,31000,20100,27200,29200,29600,46700,49900,62300,49900,67300,66600,70900,70000,97000,134100,94600,120300,111000,145600,118700,161100,136000,179600,153800,162200,166900,174300,235700,246300,207300,217700,325200,295300,309200,324500,273700,361100,373600,345900,313200,487000,391000,364600,474200,482900,446400,400500,528200,563000,456800,484200,547900,628500,641000,578900,693900,618800,595200,891700,641800,696700,749900,990500,875600,733800,729600,952900,847800,768700,802800,898800,942900,968300,985400,898200,1138600,1196000,2948800,1262300,1274700,1159800,1073200,1088000,1209800,1225000,1284100,1195600,1349100,1520900,1861900,1599800,1630800
609,600,1300,6100,3700,6100,9600,17000,12400,24800,19600,27700,28200,30200,45400,50800,65500,50000,68800,64400,71800,70400,96300,133400,95400,116000,110200,145400,128600,160700,136200,179900,152400,162500,166500,175400,238600,244800,209900,218300,324000,297600,310200,323400,274100,358200,373300,363900,313100,487600,424400,365200,474000,484600,523400,402800,527700,562500,454400,483800,545300,629200,642900,577100,695600,619400,593000,888400,643200,697500,713800,1051100,878200,720800,728000,946300,853700,772700,800900,903000,933900,975300,986400,898600,1145800,1191200,2886300,1265100,1278200,1222100,1077100,1090300,1207800,1223500,1294600,1194000,1363400,1516200,1863100,1605400,1636600
610,600,1500,6100,3600,6000,9700,17200,12600,29400,19500,27700,30100,29700,46200,50400,76500,48900,68600,65900,73200,71000,96700,132000,94800,117700,110200,145800,149600,160900,136200,180300,153600,161900,167200,173700,235900,248400,209100,219100,322200,296700,310100,324700,271600,357800,376800,342600,312300,488600,375100,364200,474400,483800,461500,401800,528800,564400,455500,485200,594300,627200,649300,582200,694300,624700,595000,891400,643100,699000,750100,839000,876600,720800,730900,944400,842900,772400,803400,902100,933200,968600,986500,897300,1146100,1194300,2881800,1267000,1291300,1183800,1074700,1088600,1206700,1561900,1281900,1192500,1350700,1516100,1857300,1601400,1638800
